Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
802, 6555, 1, 3800, 343, 704, 3168, 9 
1, 6761, 3478, 13212600, 1024312, 2477127, 6185339, 35240 
803, 6555, 2, 7600, 378, 661, 7609, 62 
804, 6555, 1, 0, 343, 704, 2900, 10 
1, 6762, 4013, 15253200, 1025037, 2476540, 6361360, 36576 
805, 6555, 3107, 11802800, 3026104, 5035194, 11677508, 279658 
806, 6555, 8333, 31669200, 8417310, 25201133, 23702283, 527693 
807, 6555, 8375, 31825000, 8416942, 25200875, 23767772, 528194 
808, 6555, 15213, 57813200, 14475400, 35266375, 49723685, 1080565 
809, 6555, 3152, 11977600, 3033245, 5033121, 11913421, 280139 
810, 6555, 3172, 12057400, 3033281, 5033121, 11993626, 280128 
811, 6555, 15, 57000, 4101, 9805, 28928, 219 
812, 6555, 0, 3800, 343, 704, 3077, 9 
1, 6763, 3608, 13714200, 1025714, 2479240, 6682064, 37665 
813, 6555, 2, 7600, 378, 661, 7733, 61 
814, 6555, 1, 3800, 336, 704, 3359, 8 
1, 6764, 4190, 15925800, 1026398, 2479630, 6217885, 39241 
815, 6555, 2, 7600, 378, 661, 7475, 65 
816, 6555, 1, 3800, 343, 704, 2946, 12 
1, 6765, 3883, 14751600, 1027367, 2482032, 6460094, 37257 
817, 6555, 3128, 11886400, 3026108, 5035193, 11804003, 279579 
818, 6555, 8359, 31768000, 8417537, 25201135, 23726884, 527791 
819, 6555, 8299, 31536200, 8417224, 25201129, 23331761, 528600 
820, 6555, 14952, 56817600, 14476396, 35266374, 48859406, 1080457 
821, 6555, 3150, 11973800, 3033213, 5033121, 11909136, 280125 
822, 6555, 3175, 12065000, 3033248, 5033121, 12016652, 280086 
823, 6555, 15, 53200, 4095, 9778, 28750, 213 
824, 6555, 1, 3800, 350, 704, 2605, 5 
1, 6766, 3927, 14922600, 1024966, 2476763, 6706106, 37329 
825, 6555, 1, 7600, 374, 661, 7004, 59 
826, 6555, 1, 3800, 344, 704, 3302, 7 
1, 6767, 3927, 14926400, 1024773, 2477623, 6608357, 36449 
827, 6555, 2, 7600, 379, 661, 6553, 63 
828, 6555, 1, 3800, 346, 704, 3048, 6 
1, 6768, 3666, 13934600, 1025133, 2479048, 6289263, 35714 
829, 6555, 3136, 11916800, 3026061, 5035193, 11850414, 279571 
830, 6555, 9026, 34298800, 8417508, 25201137, 26048153, 527384 
831, 6555, 8400, 31920000, 8417349, 25201126, 23786533, 527844 
832, 6555, 15059, 57224200, 14475216, 35266629, 49159290, 1080704 
833, 6555, 3192, 12133400, 3033237, 5033121, 12034712, 280087 
834, 6555, 3302, 12547600, 3033337, 5033122, 12482016, 280140 
835, 6555, 16, 57000, 4094, 9800, 28952, 205 
836, 6555, 1, 3800, 341, 704, 2730, 7 
1, 6769, 3251, 12357600, 1025896, 2479270, 6719348, 35106 
837, 6555, 2, 7600, 381, 661, 7046, 66 
838, 6555, 1, 3800, 341, 704, 3354, 8 
1, 6770, 3724, 14155000, 1022680, 2476231, 6110014, 33228 
839, 6555, 2, 7600, 377, 661, 8016, 66 
840, 6555, 1, 3800, 344, 704, 3116, 10 
1, 6771, 3710, 14101800, 1025559, 2481130, 6198199, 36144 
841, 6555, 3142, 11939600, 3026116, 5035194, 11807119, 279563 
842, 6555, 8472, 32197400, 8417283, 25201390, 23862727, 527631 
843, 6555, 8397, 31908600, 8417077, 25201128, 23824016, 528327 
844, 6555, 15410, 58561800, 14475407, 35266634, 50495828, 1080680 
845, 6555, 3193, 12129600, 3033283, 5033121, 12070510, 280150 
846, 6555, 3180, 12084000, 3033230, 5033122, 12004553, 280125 
847, 6555, 15, 53200, 4108, 9805, 28903, 221 
848, 6555, 1, 3800, 341, 704, 2657, 4 
1, 6772, 3708, 14090400, 1024533, 2479334, 6388688, 37015 
849, 6555, 2, 7600, 376, 661, 7266, 60 
850, 6555, 1, 3800, 344, 704, 3293, 10 
1, 6773, 3373, 12821200, 1023329, 2476671, 5834214, 33086 
851, 6555, 2, 7600, 379, 661, 8103, 64 
852, 6555, 1, 3800, 342, 704, 2903, 9 
1, 6774, 3597, 13668600, 1023073, 2475720, 6453694, 34834 
853, 6555, 3120, 11852200, 3026167, 5035194, 11758304, 279651 
854, 6555, 8512, 32349400, 8417345, 25201391, 23845949, 528032 
855, 6555, 8308, 31570400, 8417229, 25201380, 23709698, 528123 
856, 6555, 14966, 56874600, 14476120, 35266633, 48941952, 1081014 
857, 6555, 3143, 11943400, 3033277, 5033121, 11872653, 280069 
858, 6555, 3160, 12008000, 3033250, 5033121, 11937632, 280064 
859, 6555, 16, 57000, 4086, 9778, 27370, 199 
860, 6555, 0, 3800, 341, 704, 2732, 8 
1, 6775, 3735, 14193000, 1024222, 2477183, 6101960, 36146 
861, 6555, 2, 7600, 375, 661, 7484, 67 
862, 6555, 1, 3800, 346, 704, 3161, 13 
1, 6776, 3887, 14770600, 1024515, 2476517, 6039418, 35344 
863, 6555, 2, 7600, 376, 661, 7565, 66 
864, 6555, 1, 3800, 341, 704, 3306, 9 
1, 6777, 3120, 11856000, 1023135, 2478935, 6231585, 32113 
865, 6555, 3129, 11894000, 3026205, 5035194, 11802012, 279569 
866, 6555, 8409, 31954200, 8417039, 25201389, 23733507, 528211 
867, 6555, 8308, 31566600, 8417246, 25201390, 23483890, 527990 
868, 6555, 14917, 56680800, 14475371, 35266888, 48555368, 1080691 
869, 6555, 3154, 11985200, 3033293, 5033122, 11926194, 280219 
870, 6555, 3172, 12049800, 3033284, 5033121, 11980140, 280141 
871, 6555, 15, 57000, 4107, 9800, 29456, 218 
872, 6555, 1, 3800, 350, 704, 2599, 4 
1, 6778, 3662, 13919400, 1023565, 2475677, 6091755, 35956 
873, 6555, 2, 7600, 376, 661, 7162, 67 
874, 6555, 1, 3800, 343, 704, 3218, 13 
1, 6779, 3707, 14090400, 1024614, 2478496, 6193788, 34138 
875, 6555, 2, 7600, 379, 661, 7287, 63 
876, 6555, 1, 3800, 343, 704, 3261, 10 
1, 6780, 3772, 14333600, 1025164, 2482160, 6541318, 33703 
877, 6555, 3192, 12133400, 3026131, 5035194, 12018143, 279611 
878, 6555, 8397, 31908600, 8417258, 25201645, 23782780, 528251 
879, 6555, 8805, 33459000, 8417214, 25201383, 25299185, 527872 
880, 6555, 14775, 56145000, 14475658, 35266888, 48074345, 1081316 
881, 6555, 3158, 12000400, 3033199, 5033121, 11935358, 280105 
882, 6555, 3178, 12076400, 3033220, 5033122, 11997401, 280102 
883, 6555, 15, 57000, 4099, 9805, 29071, 201 
884, 6555, 1, 3800, 343, 704, 2761, 4 
1, 6781, 3675, 13968800, 1024363, 2476338, 6301411, 37296 
885, 6555, 2, 7600, 374, 661, 7039, 63 
886, 6555, 1, 3800, 343, 704, 3285, 9 
1, 6782, 3447, 13098600, 1025201, 2479437, 6254864, 35301 
887, 6555, 2, 7600, 379, 661, 7329, 62 
888, 6555, 1, 3800, 340, 704, 2975, 9 
1, 6783, 3687, 14014400, 1023107, 2474367, 5973879, 35247 
889, 6555, 3155, 11992800, 3026181, 5035195, 11877821, 279587 
890, 6555, 8920, 33892200, 8417464, 25201645, 25504477, 527769 
891, 6555, 8353, 31741400, 8416785, 25201638, 23801274, 528369 
892, 6555, 15070, 57266000, 14475245, 35266888, 49136735, 1081350 
893, 6555, 3134, 11905400, 3033228, 5033121, 11841133, 280082 
894, 6555, 3173, 12053600, 3033287, 5033121, 11992126, 280069 
895, 6555, 14, 57000, 4095, 9778, 29291, 221 
896, 6555, 0, 3800, 341, 704, 2771, 3 
1, 6784, 3694, 14041000, 1024169, 2477526, 6335066, 35448 
897, 6555, 2, 7600, 379, 661, 7606, 65 
898, 6555, 1, 3800, 343, 704, 3260, 10 
1, 6785, 3995, 15177200, 1024122, 2475614, 6423795, 35967 
899, 6555, 2, 7600, 376, 661, 7020, 61 
900, 6555, 1, 3800, 342, 704, 3463, 12 
1, 6786, 3550, 13490000, 1022855, 2476512, 6144287, 32997 
901, 6555, 3148, 11962400, 3026192, 5035194, 11828135, 279590 
902, 6555, 8981, 34127800, 8417635, 25201649, 25960106, 527551 
903, 6555, 8419, 31992200, 8416768, 25201641, 23918834, 528339 
904, 6555, 15893, 60393400, 14475299, 35267146, 52339561, 1081295 
905, 6555, 3154, 11985200, 3033219, 5033121, 11919172, 280042 
906, 6555, 3177, 12072600, 3033284, 5033122, 11994870, 280185 
907, 6555, 15, 57000, 4101, 9800, 30773, 211 
908, 6555, 1, 3800, 345, 704, 2936, 6 
1, 6787, 3431, 13041600, 1023051, 2475569, 6076221, 35062 
909, 6555, 2, 11400, 376, 661, 7377, 62 
910, 6555, 1, 3800, 345, 704, 3621, 7 
1, 6788, 3493, 13273400, 1023740, 2479163, 6276013, 33130 
911, 6555, 2, 7600, 379, 661, 6952, 65 
912, 6555, 1, 3800, 341, 704, 3333, 9 
1, 6789, 4061, 15435600, 1025204, 2476685, 6439630, 37440 
913, 6555, 3139, 11932000, 3026110, 5035193, 11853101, 279559 
914, 6555, 8438, 32098600, 8417256, 25201903, 23633956, 528200 
915, 6555, 8389, 31874400, 8417097, 25201641, 23835552, 527985 
916, 6555, 15291, 58105800, 14475268, 35267146, 49933670, 1080753 
917, 6555, 3158, 11996600, 3033259, 5033121, 11932309, 280197 
918, 6555, 3174, 12057400, 3033333, 5033121, 11996872, 280127 
919, 6555, 15, 57000, 4106, 9805, 29398, 223 
920, 6555, 1, 3800, 345, 704, 2819, 4 
1, 6790, 3873, 14717400, 1024033, 2478156, 6626306, 36076 
921, 6555, 2, 7600, 375, 661, 7526, 63 
922, 6555, 1, 3800, 339, 704, 2990, 10 
1, 6791, 3742, 14223400, 1021797, 2471347, 6452807, 34966 
923, 6555, 2, 7600, 380, 661, 6866, 65 
924, 6555, 1, 3800, 345, 704, 3265, 11 
1, 6792, 3900, 14816200, 1023373, 2475906, 6275347, 33969 
925, 6555, 3162, 12019400, 3026066, 5035194, 11879397, 279597 
926, 6555, 8467, 32178400, 8417585, 25201902, 23732982, 527596 
927, 6555, 8343, 31707200, 8417466, 25201892, 23630379, 527537 
928, 6555, 14993, 56973400, 14475346, 35267144, 48908994, 1081058 
929, 6555, 3125, 11871200, 3033241, 5033121, 11808890, 280086 
930, 6555, 3139, 11928200, 3033263, 5033121, 11862478, 280139 
931, 6555, 16, 57000, 4087, 9778, 27730, 203 
932, 6555, 1, 3800, 347, 704, 2906, 5 
1, 6793, 3834, 14569200, 1023613, 2474592, 6342148, 37261 
933, 6555, 2, 3800, 377, 661, 6838, 58 
934, 6555, 1, 3800, 343, 704, 3269, 13 
1, 6794, 3896, 14804800, 1024396, 2477546, 6738742, 36265 
935, 6555, 2, 7600, 379, 661, 7626, 67 
936, 6555, 1, 3800, 343, 704, 3182, 9 
1, 6795, 3668, 13938400, 1021548, 2470043, 6166918, 34554 
937, 6555, 3146, 11958600, 3026096, 5035194, 11863995, 279577 
938, 6555, 8330, 31654000, 8416926, 25201901, 23472970, 528486 
939, 6555, 8428, 32026400, 8416737, 25201900, 23804610, 528487 
940, 6555, 14938, 56764400, 14475453, 35267397, 48613214, 1081148 
941, 6555, 3126, 11875000, 3033234, 5033121, 11809825, 280127 
942, 6555, 3173, 12057400, 3033237, 5033122, 11991030, 280012 
943, 6555, 15, 53200, 4099, 9800, 28295, 217 
944, 6555, 1, 3800, 343, 704, 2671, 5 
1, 6796, 3663, 13923200, 1023428, 2473808, 6509491, 37310 
945, 6555, 2, 7600, 376, 661, 7637, 63 
946, 6555, 3, 7600, 341, 704, 10095, 9 
1, 6797, 3541, 13455800, 1021604, 2472388, 6049634, 34294 
947, 6555, 2, 7600, 379, 661, 7234, 69 
948, 6555, 1, 3800, 340, 704, 3207, 7 
1, 6798, 3372, 12813600, 1022923, 2475636, 6314398, 34321 
949, 6555, 3134, 11909200, 3026233, 5035193, 11822029, 279585 
950, 6555, 8402, 31927600, 8417289, 25202158, 23874790, 528231 
951, 6555, 8358, 31760400, 8417119, 25201896, 23784934, 528164 
952, 6555, 15058, 57220400, 14474792, 35267401, 49106538, 1081878 
953, 6555, 3147, 11954800, 3033212, 5033121, 11895299, 280076 
954, 6555, 3165, 12023200, 3033191, 5033121, 11960029, 280047 
955, 6555, 16, 57000, 4095, 9805, 29075, 211 
956, 6555, 4, 11400, 343, 704, 12178, 6 
1, 6799, 3478, 13220200, 1021455, 2472518, 6516910, 34804 
957, 6555, 2, 7600, 378, 661, 7138, 61 
958, 6555, 1, 3800, 343, 704, 2899, 7 
1, 6800, 3947, 15002400, 1022771, 2473286, 6296744, 35321 
959, 6555, 2, 7600, 376, 661, 7223, 62 
960, 6555, 1, 3800, 340, 704, 3120, 11 
1, 6801, 4112, 15629400, 1022126, 2474401, 6434993, 34712 
961, 6555, 3076, 11688800, 3026141, 5035193, 11617187, 279614 
962, 6555, 8412, 31965600, 8417449, 25202159, 23715844, 527598 
963, 6555, 8366, 31790800, 8417105, 25202156, 23598467, 528338 
964, 6555, 15027, 57102600, 14475349, 35267400, 48933667, 1080934 
965, 6555, 3154, 11985200, 3033268, 5033121, 11914216, 280189 
966, 6555, 3172, 12053600, 3033317, 5033122, 11999213, 280103 
967, 6555, 14, 53200, 4087, 9778, 28296, 216 
968, 6555, 1, 3800, 344, 704, 2827, 6 
1, 6802, 3808, 14470400, 1022181, 2473280, 6381896, 34863 
969, 6555, 2, 7600, 377, 661, 7335, 63 
970, 6555, 1, 3800, 344, 704, 3129, 11 
1, 6803, 4132, 15705400, 1024521, 2475622, 6599261, 36983 
971, 6555, 2, 7600, 378, 661, 7363, 65 
972, 6555, 4, 15200, 342, 704, 13672, 12 
1, 6804, 3902, 14827600, 1024013, 2472366, 6456446, 37830 
973, 6555, 3104, 11795200, 3026233, 5035193, 11742059, 279555 
974, 6555, 8384, 31863000, 8417505, 25202160, 23817195, 527699 
975, 6555, 9331, 35457800, 8417195, 25202153, 27388387, 528326 
976, 6555, 15045, 57171000, 14476226, 35267654, 49272365, 1081032 
977, 6555, 3158, 11996600, 3033257, 5033121, 11942007, 280160 
978, 6555, 3211, 12198000, 3033227, 5033121, 12143038, 280081 
979, 6555, 15, 57000, 4095, 9800, 27773, 219 
980, 6555, 1, 3800, 344, 704, 2693, 5 
1, 6805, 3449, 13110000, 1022516, 2474409, 6296860, 34949 
981, 6555, 2, 7600, 379, 661, 7008, 64 
982, 6555, 1, 3800, 339, 704, 3141, 11 
1, 6806, 3580, 13604000, 1022397, 2473335, 6051504, 34108 
983, 6555, 2, 7600, 379, 661, 6886, 67 
984, 6555, 1, 3800, 343, 704, 3040, 7 
1, 6807, 3938, 14968200, 1023421, 2473086, 6441192, 36075 
985, 6555, 3122, 11863600, 3026122, 5035194, 11770467, 279604 
986, 6555, 8437, 32060600, 8417301, 25202412, 23818713, 527919 
987, 6555, 8436, 32060600, 8416811, 25202158, 23853283, 528611 
988, 6555, 15124, 57475000, 14475388, 35267656, 49331066, 1082977 
989, 6555, 3122, 11859800, 3033258, 5033121, 11801808, 280103 
990, 6555, 3146, 11954800, 3033287, 5033122, 11844851, 280025 
991, 6555, 16, 57000, 4093, 9805, 28736, 209 
992, 6555, 4, 15200, 342, 704, 14857, 6 
1, 6808, 3461, 13155600, 1021640, 2471384, 6381373, 35406 
993, 6555, 2, 7600, 378, 661, 6594, 66 
994, 6555, 1, 3800, 341, 704, 3358, 10 
1, 6809, 3403, 12931400, 1022167, 2472085, 6409501, 33197 
995, 6555, 2, 7600, 378, 661, 6949, 66 
996, 6555, 1, 3800, 342, 704, 3167, 11 
1, 6810, 3817, 14508400, 1022890, 2471912, 6256227, 36346 
997, 6555, 3174, 12061200, 3026102, 5035193, 11950042, 279584 
998, 6555, 8438, 32068200, 8417239, 25202415, 23692822, 528320 
999, 6555, 8421, 31996000, 8417095, 25202407, 23831007, 528463 
1000, 6555, 14939, 56772000, 14475006, 35267657, 48769862, 1081562 
1001, 6555, 3161, 12008000, 3033265, 5033121, 11954625, 280160 
1002, 6555, 3208, 12190400, 3033275, 5033121, 12115108, 280203 
1003, 6555, 16, 57000, 4079, 9778, 26746, 208 
1004, 6555, 0, 3800, 340, 704, 2719, 8 
1, 6811, 3594, 13657200, 1023458, 2474901, 6424122, 36239 
1005, 6555, 2, 7600, 382, 661, 6564, 63 
1006, 6555, 1, 3800, 344, 704, 3098, 9 
1, 6812, 3730, 14174000, 1023300, 2471887, 6460631, 37566 
1007, 6555, 2, 7600, 379, 661, 8199, 67 
1008, 6555, 1, 3800, 344, 704, 3319, 8 
1, 6813, 3458, 13140400, 1023323, 2472700, 6633654, 36755 
1009, 6555, 3134, 11913000, 3026147, 5035194, 11798668, 279582 
1010, 6555, 8420, 31996000, 8417206, 25202415, 23878370, 528520 
1011, 6555, 8936, 33960600, 8417392, 25202405, 25995657, 527941 
1012, 6555, 15167, 57634600, 14476533, 35267911, 49720707, 1081229 
1013, 6555, 3119, 11852200, 3033258, 5033121, 11797463, 280078 
1014, 6555, 3179, 12076400, 3033287, 5033122, 11968600, 280045 
1015, 6555, 16, 57000, 4107, 9800, 30978, 227 
1016, 6555, 0, 3800, 341, 704, 2758, 3 
1, 6814, 3603, 13687600, 1020569, 2470211, 6005317, 35083 
1017, 6555, 2, 7600, 379, 661, 6915, 62 
1018, 6555, 1, 3800, 343, 704, 3092, 11 
1, 6815, 4097, 15572400, 1021978, 2469888, 6553232, 36239 
1019, 6555, 2, 7600, 375, 661, 7297, 66 
1020, 6555, 3, 11400, 339, 704, 11326, 17 
1, 6816, 3735, 14196800, 1022599, 2469075, 6656674, 37578 
1021, 6555, 3142, 11935800, 3026197, 5035194, 11807292, 279556 
1022, 6555, 8346, 31718600, 8417218, 25202670, 23702388, 528149 
1023, 6555, 8603, 32695200, 8416681, 25202404, 24009146, 528732 
1024, 6555, 14974, 56905000, 14476006, 35267914, 48915025, 1081897 
1025, 6555, 3149, 11966200, 3033165, 5033122, 11887292, 280041 
1026, 6555, 3178, 12076400, 3033308, 5033122, 12003318, 280166 
1027, 6555, 15, 53200, 4103, 9805, 29389, 212 
1028, 6555, 1, 3800, 344, 704, 3035, 8 
1, 6817, 3516, 13360800, 1030119, 2485024, 6448169, 37537 
1029, 6555, 1, 7600, 380, 661, 6582, 62 
1030, 6555, 1, 3800, 347, 704, 2974, 10 
1, 6818, 3815, 14493200, 1030037, 2489697, 6728968, 36998 
1031, 6555, 2, 7600, 377, 661, 7393, 64 
1032, 6555, 1, 3800, 341, 704, 3056, 8 
1, 6819, 4059, 15428000, 1022904, 2472422, 6656637, 36319 
1033, 6555, 3095, 11761000, 3026222, 5035194, 11691336, 279578 
1034, 6555, 8320, 31612200, 8417191, 25202669, 23529288, 528528 
1035, 6555, 8424, 32015000, 8417350, 25202655, 23799142, 528065 
1036, 6555, 15119, 57452200, 14475224, 35267912, 49359780, 1081250 
1037, 6555, 3195, 12137200, 3033239, 5033121, 12075712, 280093 
1038, 6555, 3174, 12057400, 3033300, 5033121, 11998934, 280139 
1039, 6555, 15, 53200, 4085, 9778, 27325, 206 
1040, 6555, 1, 0, 346, 704, 2789, 6 
1, 6820, 3779, 14360200, 1023040, 2472033, 6377834, 36983 
1041, 6555, 2, 7600, 378, 661, 7127, 59 
1042, 6555, 1, 3800, 344, 704, 3138, 11 
1, 6821, 3788, 14394400, 1023761, 2474695, 6304364, 35567 
1043, 6555, 2, 3800, 376, 661, 7207, 66 
1044, 6555, 1, 3800, 345, 704, 3225, 6 
1, 6822, 4042, 15359600, 1024699, 2477743, 6655997, 35230 
1045, 6555, 3119, 11852200, 3026160, 5035194, 11713935, 279634 
1046, 6555, 8389, 31874400, 8417411, 25202670, 23620047, 528614 
1047, 6555, 8333, 31665400, 8417027, 25202662, 23624570, 528518 
1048, 6555, 15055, 57209000, 14475259, 35268167, 49045622, 1081467 
1049, 6555, 3151, 11973800, 3033194, 5033121, 11923404, 280094 
1050, 6555, 3169, 12038400, 3033286, 5033121, 11978632, 280151 
1051, 6555, 15, 57000, 4104, 9800, 30659, 224 
1052, 6555, 0, 3800, 345, 704, 2629, 3 
1, 6823, 3496, 13284800, 1021382, 2468945, 6352006, 36232 
1053, 6555, 2, 3800, 379, 661, 7031, 65 
1054, 6555, 1, 3800, 344, 704, 3172, 12 
1, 6824, 3634, 13809200, 1021843, 2469035, 6744446, 35238 
1055, 6555, 2, 11400, 376, 661, 7751, 62 
1056, 6555, 1, 3800, 339, 704, 3203, 12 
1, 6825, 3726, 14155000, 1020428, 2467608, 6291791, 34657 
1057, 6555, 3030, 11514000, 3026226, 5035194, 11381949, 279680 
1058, 6555, 8842, 33603400, 8417628, 25202927, 25434016, 527931 
1059, 6555, 8386, 31863000, 8417332, 25202666, 23784961, 528072 
1060, 6555, 15327, 58246400, 14475345, 35268169, 50179209, 1081284 
1061, 6555, 3127, 11882600, 3033240, 5033121, 11817002, 280067 
1062, 6555, 3172, 12049800, 3033251, 5033121, 11986231, 280097 
1063, 6555, 15, 53200, 4106, 9805, 28635, 204 
1064, 6555, 1, 3800, 343, 704, 2760, 3 
1, 6826, 3595, 13661000, 1021926, 2472460, 6178013, 35174 
1065, 6555, 2, 7600, 378, 661, 6657, 65 
1066, 6555, 1, 3800, 344, 704, 2954, 10 
1, 6827, 3774, 14341200, 1022292, 2471114, 6584792, 35164 
1067, 6555, 2, 7600, 377, 661, 7702, 66 
1068, 6555, 2, 7600, 342, 704, 6234, 7 
1, 6828, 3755, 14269000, 1024562, 2476472, 6657850, 34909 
1069, 6555, 3125, 11875000, 3026228, 5035193, 11791889, 279624 
1070, 6555, 8341, 31692000, 8417429, 25202925, 23474511, 528063 
1071, 6555, 8600, 32680000, 8417122, 25202915, 24655951, 528411 
1072, 6555, 14975, 56905000, 14476065, 35268167, 49033525, 1081834 
1073, 6555, 3196, 12141000, 3033213, 5033121, 12080057, 280091 
1074, 6555, 3149, 11966200, 3033309, 5033121, 11887370, 280114 
1075, 6555, 16, 57000, 4084, 9778, 27645, 200 
1076, 6555, 1, 3800, 343, 704, 2685, 8 
1, 6829, 3729, 14170200, 1023536, 2471921, 6634900, 37149 
1077, 6555, 1, 7600, 380, 661, 6687, 65 
1078, 6555, 1, 3800, 344, 704, 2995, 7 
1, 6830, 4176, 15868800, 1023291, 2471667, 6282679, 36892 
1079, 6555, 2, 7600, 379, 661, 7264, 62 
1080, 6555, 1, 3800, 339, 704, 3488, 12 
1, 6831, 4002, 15207600, 1025294, 2475846, 6397934, 35623 
1081, 6555, 3127, 11886400, 3026066, 5035194, 11743739, 279643 
1082, 6555, 8335, 31676800, 8417117, 25202928, 23494433, 528704 
1083, 6555, 8443, 32079600, 8417006, 25202914, 23965669, 528599 
1084, 6555, 14995, 56984800, 14475767, 35268424, 49093432, 1082021 
1085, 6555, 3195, 12144800, 3033261, 5033121, 12059728, 280186 
1086, 6555, 3166, 12030800, 3033237, 5033121, 11982945, 280039 
1087, 6555, 25, 91200, 4098, 9801, 29182, 207 
1088, 6555, 1, 3800, 343, 704, 2913, 8 
1, 6832, 3709, 14094200, 1024708, 2473862, 6308207, 38345 
1089, 6555, 1, 7600, 378, 661, 6828, 59 
1090, 6555, 1, 3800, 342, 704, 3567, 10 
1, 6833, 4037, 15340600, 1023786, 2473001, 6240509, 37096 
1091, 6555, 2, 7600, 377, 661, 7576, 65 
1092, 6555, 1, 3800, 343, 704, 3369, 12 
1, 6834, 3455, 13132800, 1022595, 2472278, 5995635, 33447 
1093, 6555, 3162, 12019400, 3026067, 5035194, 11906758, 279589 
1094, 6555, 8487, 32254400, 8417356, 25203183, 24014617, 528847 
1095, 6555, 8416, 31980800, 8417388, 25202904, 23743916, 528022 
1096, 6555, 15206, 57782800, 14475283, 35268423, 49570157, 1081244 
1097, 6555, 3149, 11962400, 3033194, 5033121, 11901286, 280042 
1098, 6555, 3168, 12042200, 3033312, 5033121, 11986106, 280096 
1099, 6555, 15, 57000, 4096, 9805, 30733, 216 
1100, 6555, 1, 3800, 347, 704, 2663, 4 
1, 6835, 3592, 13645800, 1025400, 2475947, 6509389, 35700 
1101, 6555, 2, 7600, 377, 661, 7229, 57 
1102, 6555, 1, 3800, 344, 704, 3331, 7 
1, 6836, 3553, 13497600, 1023125, 2475862, 6568343, 34362 
1103, 6555, 2, 7600, 376, 661, 7220, 65 
1104, 6555, 1, 3800, 342, 704, 2969, 6 
1, 6837, 4075, 15488800, 1026107, 2475694, 6526646, 38615 
1105, 6555, 3050, 11586200, 3026202, 5035194, 11459285, 279667 
1106, 6555, 8411, 31965600, 8417150, 25203185, 23594303, 528910 
1107, 6555, 8312, 31589400, 8416784, 25203167, 23786468, 528727 
1108, 6555, 15002, 57007600, 14476524, 35268422, 49003847, 1081701 
1109, 6555, 3171, 12049800, 3033289, 5033121, 11964648, 280232 
1110, 6555, 3216, 12217000, 3033416, 5033121, 12150560, 280060 
1111, 6555, 16, 60800, 4086, 9778, 27602, 204 
1112, 6555, 1, 3800, 340, 704, 2657, 9 
1, 6838, 3823, 14523600, 1023987, 2473472, 6632545, 37297 
1113, 6555, 2, 7600, 384, 661, 7472, 61 
1114, 6555, 1, 3800, 340, 704, 3228, 5 
1, 6839, 3978, 15116400, 1024767, 2473965, 6588398, 38279 
1115, 6555, 2, 7600, 374, 661, 7650, 65 
1116, 6555, 2, 7600, 344, 704, 6155, 6 
1, 6840, 4002, 15207600, 1025491, 2475707, 6272651, 38532 
1117, 6555, 3136, 11916800, 3026217, 5035195, 11772348, 279586 
1118, 6555, 8404, 31939000, 8417340, 25203183, 23759977, 528124 
1119, 6555, 8294, 31517200, 8416924, 25203174, 23680809, 528781 
1120, 6555, 15022, 57083600, 14476411, 35268677, 48878662, 1082957 
1121, 6555, 3159, 12004200, 3033276, 5033121, 11940244, 280146 
1122, 6555, 3177, 12072600, 3033293, 5033121, 12011039, 280145 
1123, 6555, 14, 57000, 4103, 9800, 29779, 218 
1124, 6555, 0, 3800, 345, 704, 2701, 7 
1, 6841, 3557, 13512800, 1025679, 2476290, 6407406, 37992 
1125, 6555, 2, 7600, 374, 661, 7137, 61 
1126, 6555, 1, 3800, 345, 704, 2995, 6 
1, 6842, 3473, 13197400, 1024325, 2475628, 6462105, 36004 
1127, 6555, 2, 7600, 379, 661, 6905, 61 
1128, 6555, 1, 3800, 343, 704, 3026, 8 
1, 6843, 3407, 12950400, 1022175, 2471694, 6667929, 33985 
1129, 6555, 3140, 11932000, 3026100, 5035193, 11855945, 279582 
1130, 6555, 8424, 32011200, 8417000, 25203440, 23833994, 529449 
1131, 6555, 8318, 31608400, 8416478, 25203178, 23790280, 529137 
1132, 6555, 14963, 56855600, 14475923, 35268679, 48982729, 1081572 
1133, 6555, 3122, 11863600, 3033194, 5033121, 11792079, 279981 
1134, 6555, 3136, 11913000, 3033218, 5033121, 11845374, 280061 
1135, 6555, 16, 57000, 4095, 9805, 28498, 202 
1136, 6555, 1, 3800, 342, 704, 2920, 5 
1, 6844, 3611, 13721800, 1022512, 2472306, 6627369, 35883 
1137, 6555, 2, 7600, 376, 661, 7189, 64 
1138, 6555, 1, 7600, 336, 704, 3418, 7 
1, 6845, 3990, 15162000, 1024231, 2473330, 6474917, 38299 
1139, 6555, 2, 7600, 380, 661, 7271, 63 
1140, 6555, 1, 3800, 345, 704, 3219, 11 
1, 6846, 3850, 14633800, 1023868, 2472175, 6547043, 38300 
1141, 6555, 3151, 11973800, 3026212, 5035194, 11848509, 279611 
1142, 6555, 8397, 31908600, 8416584, 25203440, 23658325, 529396 
1143, 6555, 8319, 31612200, 8417172, 25203434, 23689172, 528537 
1144, 6555, 14919, 56692200, 14475952, 35268681, 48687483, 1081999 
1145, 6555, 3153, 11985200, 3033294, 5033121, 11928089, 280190 
