Exec_Order, ThreadId, Time(s) 
1, 18573, 0.001099916, 0.001099916, 0.001099916, 0.001099916, 0.000736529, 0.000736529, 0.000736529, 0.000736529
2, 18573, 0.000052831, 0.000052831, 0.000052831, 0.000052831, 0.000035361, 0.000035361, 0.000035361, 0.000035361
3, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
4, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
5, 18573, 0.000757165, 0.000757165, 0.000757165, 0.000757165, 0.000506168, 0.000506168, 0.000506168, 0.000506168
6, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
7, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
8, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
9, 18573, 0.000167058, 0.000167058, 0.000167058, 0.000167058, 0.000112442, 0.000112442, 0.000112442, 0.000112442
10, 18573, 0.000024667, 0.000024667, 0.000024667, 0.000024667, 0.000016572, 0.000016572, 0.000016572, 0.000016572
11, 18573, 0.000024678, 0.000024678, 0.000024678, 0.000024678, 0.000016579, 0.000016579, 0.000016579, 0.000016579
12, 18573, 0.000024667, 0.000024667, 0.000024667, 0.000024667, 0.000016572, 0.000016572, 0.000016572, 0.000016572
13, 18573, 0.000452132, 0.000452132, 0.000452132, 0.000452132, 0.000302513, 0.000302513, 0.000302513, 0.000302513
14, 18573, 0.000024700, 0.000024700, 0.000024700, 0.000024700, 0.000016593, 0.000016593, 0.000016593, 0.000016593
15, 18573, 0.000024745, 0.000024745, 0.000024745, 0.000024745, 0.000016621, 0.000016621, 0.000016621, 0.000016621
16, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
17, 18573, 0.000419069, 0.000419069, 0.000419069, 0.000419069, 0.000284330, 0.000284330, 0.000284330, 0.000284330
18, 18573, 0.000024678, 0.000024678, 0.000024678, 0.000024678, 0.000016579, 0.000016579, 0.000016579, 0.000016579
19, 18573, 0.000137883, 0.000137883, 0.000137883, 0.000137883, 0.000092084, 0.000092084, 0.000092084, 0.000092084
20, 18573, 0.000024756, 0.000024756, 0.000024756, 0.000024756, 0.000016628, 0.000016628, 0.000016628, 0.000016628
21, 18573, 0.000171646, 0.000171646, 0.000171646, 0.000171646, 0.000115352, 0.000115352, 0.000115352, 0.000115352
22, 18573, 0.000047901, 0.000047901, 0.000047901, 0.000047901, 0.000032234, 0.000032234, 0.000032234, 0.000032234
1, 18575, 0.108066835, 0.108066835, 0.108066835, 0.108066835, 0.072644868, 0.072644868, 0.072644868, 0.072644868
23, 18573, 0.000138380, 0.000138380, 0.000138380, 0.000138380, 0.000092399, 0.000092399, 0.000092399, 0.000092399
24, 18573, 0.000024767, 0.000024767, 0.000024767, 0.000024767, 0.000016635, 0.000016635, 0.000016635, 0.000016635
1, 18576, 0.084821197, 0.084821197, 0.084821197, 0.084821197, 0.057044358, 0.057044358, 0.057044358, 0.057044358
25, 18573, 0.000271951, 0.000271951, 0.000271951, 0.000271951, 0.000181748, 0.000181748, 0.000181748, 0.000181748
26, 18573, 0.000024789, 0.000024789, 0.000024789, 0.000024789, 0.000016649, 0.000016649, 0.000016649, 0.000016649
1, 18577, 0.066574410, 0.066574410, 0.066574410, 0.066574410, 0.044871142, 0.044871142, 0.044871142, 0.044871142
27, 18573, 0.000389078, 0.000389078, 0.000389078, 0.000389078, 0.000260669, 0.000260669, 0.000260669, 0.000260669
28, 18573, 0.000024634, 0.000024634, 0.000024634, 0.000024634, 0.000016551, 0.000016551, 0.000016551, 0.000016551
29, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
30, 18573, 0.000052654, 0.000052654, 0.000052654, 0.000052654, 0.000035249, 0.000035249, 0.000035249, 0.000035249
31, 18573, 0.000709010, 0.000709010, 0.000709010, 0.000709010, 0.000473773, 0.000473773, 0.000473773, 0.000473773
32, 18573, 0.000024767, 0.000024767, 0.000024767, 0.000024767, 0.000016635, 0.000016635, 0.000016635, 0.000016635
33, 18573, -0.000003805, -0.000003805, -0.000003805, -0.000003805, -0.000002413, -0.000002413, -0.000002413, -0.000002413
34, 18573, -0.000003827, -0.000003827, -0.000003827, -0.000003827, -0.000002427, -0.000002427, -0.000002427, -0.000002427
35, 18573, 0.000250555, 0.000250555, 0.000250555, 0.000250555, 0.000168179, 0.000168179, 0.000168179, 0.000168179
36, 18573, 0.000024733, 0.000024733, 0.000024733, 0.000024733, 0.000016614, 0.000016614, 0.000016614, 0.000016614
37, 18573, 0.000024700, 0.000024700, 0.000024700, 0.000024700, 0.000016593, 0.000016593, 0.000016593, 0.000016593
38, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
39, 18573, 0.000452077, 0.000452077, 0.000452077, 0.000452077, 0.000302478, 0.000302478, 0.000302478, 0.000302478
40, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
41, 18573, 0.000024700, 0.000024700, 0.000024700, 0.000024700, 0.000016593, 0.000016593, 0.000016593, 0.000016593
42, 18573, 0.000024800, 0.000024800, 0.000024800, 0.000024800, 0.000016656, 0.000016656, 0.000016656, 0.000016656
43, 18573, 0.000209095, 0.000209095, 0.000209095, 0.000209095, 0.000142815, 0.000142815, 0.000142815, 0.000142815
44, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
45, 18573, 0.000080663, 0.000080663, 0.000080663, 0.000080663, 0.000053940, 0.000053940, 0.000053940, 0.000053940
46, 18573, -0.000003827, -0.000003827, -0.000003827, -0.000003827, -0.000002427, -0.000002427, -0.000002427, -0.000002427
47, 18573, 0.000120833, 0.000120833, 0.000120833, 0.000120833, 0.000081271, 0.000081271, 0.000081271, 0.000081271
48, 18573, 0.000024756, 0.000024756, 0.000024756, 0.000024756, 0.000016628, 0.000016628, 0.000016628, 0.000016628
1, 18578, 0.072175580, 0.072175580, 0.072175580, 0.072175580, 0.048482678, 0.048482678, 0.048482678, 0.048482678
49, 18573, 0.000052698, 0.000052698, 0.000052698, 0.000052698, 0.000035277, 0.000035277, 0.000035277, 0.000035277
50, 18573, 0.000024800, 0.000024800, 0.000024800, 0.000024800, 0.000016656, 0.000016656, 0.000016656, 0.000016656
1, 18579, 0.078935145, 0.078935145, 0.078935145, 0.078935145, 0.052994082, 0.052994082, 0.052994082, 0.052994082
51, 18573, 0.000272568, 0.000272568, 0.000272568, 0.000272568, 0.000182139, 0.000182139, 0.000182139, 0.000182139
52, 18573, 0.000024756, 0.000024756, 0.000024756, 0.000024756, 0.000016628, 0.000016628, 0.000016628, 0.000016628
1, 18580, 0.065996490, 0.065996490, 0.065996490, 0.065996490, 0.044359820, 0.044359820, 0.044359820, 0.044359820
53, 18573, 0.000134343, 0.000134343, 0.000134343, 0.000134343, 0.000089839, 0.000089839, 0.000089839, 0.000089839
54, 18573, -0.000003761, -0.000003761, -0.000003761, -0.000003761, -0.000002385, -0.000002385, -0.000002385, -0.000002385
55, 18573, 0.000024877, 0.000024877, 0.000024877, 0.000024877, 0.000016705, 0.000016705, 0.000016705, 0.000016705
56, 18573, 0.000025031, 0.000025031, 0.000025031, 0.000025031, 0.000016803, 0.000016803, 0.000016803, 0.000016803
57, 18573, 0.000081512, 0.000081512, 0.000081512, 0.000081512, 0.000054478, 0.000054478, 0.000054478, 0.000054478
58, 18573, 0.001933641, 0.001933641, 0.001933641, 0.001933641, 0.001339523, 0.001339523, 0.001339523, 0.001339523
59, 18573, 0.000024877, 0.000024877, 0.000024877, 0.000024877, 0.000016705, 0.000016705, 0.000016705, 0.000016705
60, 18573, 0.000024866, 0.000024866, 0.000024866, 0.000024866, 0.000016698, 0.000016698, 0.000016698, 0.000016698
61, 18573, -0.000003452, -0.000003452, -0.000003452, -0.000003452, -0.000002189, -0.000002189, -0.000002189, -0.000002189
62, 18573, 0.000053062, 0.000053062, 0.000053062, 0.000053062, 0.000035507, 0.000035507, 0.000035507, 0.000035507
63, 18573, 0.001492343, 0.001492343, 0.001492343, 0.001492343, 0.001045738, 0.001045738, 0.001045738, 0.001045738
64, 18573, 0.000024678, 0.000024678, 0.000024678, 0.000024678, 0.000016579, 0.000016579, 0.000016579, 0.000016579
65, 18573, 0.000024678, 0.000024678, 0.000024678, 0.000024678, 0.000016579, 0.000016579, 0.000016579, 0.000016579
66, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
67, 18573, 0.000680671, 0.000680671, 0.000680671, 0.000680671, 0.000454873, 0.000454873, 0.000454873, 0.000454873
68, 18573, 0.000024700, 0.000024700, 0.000024700, 0.000024700, 0.000016593, 0.000016593, 0.000016593, 0.000016593
69, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
70, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
71, 18573, 0.000114062, 0.000114062, 0.000114062, 0.000114062, 0.000076977, 0.000076977, 0.000076977, 0.000076977
72, 18573, 0.000024667, 0.000024667, 0.000024667, 0.000024667, 0.000016572, 0.000016572, 0.000016572, 0.000016572
73, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
74, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
75, 18573, 0.000537847, 0.000537847, 0.000537847, 0.000537847, 0.000359656, 0.000359656, 0.000359656, 0.000359656
76, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
77, 18573, 0.000024700, 0.000024700, 0.000024700, 0.000024700, 0.000016593, 0.000016593, 0.000016593, 0.000016593
78, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
79, 18573, 0.000126303, 0.000126303, 0.000126303, 0.000126303, 0.000087525, 0.000087525, 0.000087525, 0.000087525
80, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
81, 18573, 0.000080674, 0.000080674, 0.000080674, 0.000080674, 0.000053947, 0.000053947, 0.000053947, 0.000053947
82, 18573, 0.000024767, 0.000024767, 0.000024767, 0.000024767, 0.000016635, 0.000016635, 0.000016635, 0.000016635
83, 18573, 0.000121462, 0.000121462, 0.000121462, 0.000121462, 0.000081670, 0.000081670, 0.000081670, 0.000081670
84, 18573, 0.000024778, 0.000024778, 0.000024778, 0.000024778, 0.000016642, 0.000016642, 0.000016642, 0.000016642
1, 18581, 0.064858088, 0.064858088, 0.064858088, 0.064858088, 0.043603526, 0.043603526, 0.043603526, 0.043603526
85, 18573, 0.000081215, 0.000081215, 0.000081215, 0.000081215, 0.000054289, 0.000054289, 0.000054289, 0.000054289
86, 18573, 0.000024778, 0.000024778, 0.000024778, 0.000024778, 0.000016642, 0.000016642, 0.000016642, 0.000016642
1, 18582, 0.077505376, 0.077505376, 0.077505376, 0.077505376, 0.052040013, 0.052040013, 0.052040013, 0.052040013
87, 18573, 0.000272579, 0.000272579, 0.000272579, 0.000272579, 0.000182146, 0.000182146, 0.000182146, 0.000182146
88, 18573, 0.000024855, 0.000024855, 0.000024855, 0.000024855, 0.000016691, 0.000016691, 0.000016691, 0.000016691
1, 18583, 0.068054879, 0.068054879, 0.068054879, 0.068054879, 0.045732039, 0.045732039, 0.045732039, 0.045732039
89, 18573, 0.000307952, 0.000307952, 0.000307952, 0.000307952, 0.000206435, 0.000206435, 0.000206435, 0.000206435
90, 18573, 0.000024623, 0.000024623, 0.000024623, 0.000024623, 0.000016544, 0.000016544, 0.000016544, 0.000016544
91, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
92, 18573, 0.000024700, 0.000024700, 0.000024700, 0.000024700, 0.000016593, 0.000016593, 0.000016593, 0.000016593
93, 18573, 0.000709077, 0.000709077, 0.000709077, 0.000709077, 0.000473815, 0.000473815, 0.000473815, 0.000473815
94, 18573, 0.000024667, 0.000024667, 0.000024667, 0.000024667, 0.000016572, 0.000016572, 0.000016572, 0.000016572
95, 18573, 0.000024711, 0.000024711, 0.000024711, 0.000024711, 0.000016600, 0.000016600, 0.000016600, 0.000016600
96, 18573, 0.000024722, 0.000024722, 0.000024722, 0.000024722, 0.000016607, 0.000016607, 0.000016607, 0.000016607
97, 18573, 0.000110069, 0.000110069, 0.000110069, 0.000110069, 0.000074445, 0.000074445, 0.000074445, 0.000074445
98, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
99, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
100, 18573, 0.000024667, 0.000024667, 0.000024667, 0.000024667, 0.000016572, 0.000016572, 0.000016572, 0.000016572
101, 18573, 0.000509330, 0.000509330, 0.000509330, 0.000509330, 0.000340643, 0.000340643, 0.000340643, 0.000340643
102, 18573, 0.000024678, 0.000024678, 0.000024678, 0.000024678, 0.000016579, 0.000016579, 0.000016579, 0.000016579
103, 18573, 0.000024689, 0.000024689, 0.000024689, 0.000024689, 0.000016586, 0.000016586, 0.000016586, 0.000016586
104, 18573, 0.000024722, 0.000024722, 0.000024722, 0.000024722, 0.000016607, 0.000016607, 0.000016607, 0.000016607
105, 18573, 0.000125289, 0.000125289, 0.000125289, 0.000125289, 0.000086882, 0.000086882, 0.000086882, 0.000086882
106, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
107, 18573, 0.000166311, 0.000166311, 0.000166311, 0.000166311, 0.000111040, 0.000111040, 0.000111040, 0.000111040
108, 18573, 0.000024756, 0.000024756, 0.000024756, 0.000024756, 0.000016628, 0.000016628, 0.000016628, 0.000016628
109, 18573, 0.000177215, 0.000177215, 0.000177215, 0.000177215, 0.000118884, 0.000118884, 0.000118884, 0.000118884
110, 18573, 0.000024745, 0.000024745, 0.000024745, 0.000024745, 0.000016621, 0.000016621, 0.000016621, 0.000016621
1, 18584, 0.072678344, 0.072678344, 0.072678344, 0.072678344, 0.048817300, 0.048817300, 0.048817300, 0.048817300
111, 18573, 0.000052687, 0.000052687, 0.000052687, 0.000052687, 0.000035270, 0.000035270, 0.000035270, 0.000035270
112, 18573, 0.000024789, 0.000024789, 0.000024789, 0.000024789, 0.000016649, 0.000016649, 0.000016649, 0.000016649
1, 18585, 0.073823422, 0.073823422, 0.073823422, 0.073823422, 0.049585255, 0.049585255, 0.049585255, 0.049585255
113, 18573, 0.000272436, 0.000272436, 0.000272436, 0.000272436, 0.000182055, 0.000182055, 0.000182055, 0.000182055
114, 18573, 0.000024722, 0.000024722, 0.000024722, 0.000024722, 0.000016607, 0.000016607, 0.000016607, 0.000016607
1, 18586, 0.066851640, 0.066851640, 0.066851640, 0.066851640, 0.044929057, 0.044929057, 0.044929057, 0.044929057
115, 18573, 0.000080498, 0.000080498, 0.000080498, 0.000080498, 0.000053835, 0.000053835, 0.000053835, 0.000053835
116, 18573, 0.000024811, 0.000024811, 0.000024811, 0.000024811, 0.000016663, 0.000016663, 0.000016663, 0.000016663
117, 18573, 0.000024866, 0.000024866, 0.000024866, 0.000024866, 0.000016698, 0.000016698, 0.000016698, 0.000016698
118, 18573, 0.000025042, 0.000025042, 0.000025042, 0.000025042, 0.000016810, 0.000016810, 0.000016810, 0.000016810
119, 18573, 0.000166951, 0.000166951, 0.000166951, 0.000166951, 0.000111446, 0.000111446, 0.000111446, 0.000111446
120, 18573, 0.001791971, 0.001791971, 0.001791971, 0.001791971, 0.001243181, 0.001243181, 0.001243181, 0.001243181
121, 18573, 0.000024866, 0.000024866, 0.000024866, 0.000024866, 0.000016698, 0.000016698, 0.000016698, 0.000016698
122, 18573, 0.000024866, 0.000024866, 0.000024866, 0.000024866, 0.000016698, 0.000016698, 0.000016698, 0.000016698
123, 18573, 0.000025053, 0.000025053, 0.000025053, 0.000025053, 0.000016817, 0.000016817, 0.000016817, 0.000016817
124, 18573, 0.000081634, 0.000081634, 0.000081634, 0.000081634, 0.000054555, 0.000054555, 0.000054555, 0.000054555
125, 18573, 0.001408430, 0.001408430, 0.001408430, 0.001408430, 0.000988809, 0.000988809, 0.000988809, 0.000988809
126, 18573, 0.000024667, 0.000024667, 0.000024667, 0.000024667, 0.000016572, 0.000016572, 0.000016572, 0.000016572
127, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
128, 18573, 0.000024656, 0.000024656, 0.000024656, 0.000024656, 0.000016565, 0.000016565, 0.000016565, 0.000016565
129, 18573, 0.000680704, 0.000680704, 0.000680704, 0.000680704, 0.000454894, 0.000454894, 0.000454894, 0.000454894
130, 18573, 0.000024733, 0.000024733, 0.000024733, 0.000024733, 0.000016614, 0.000016614, 0.000016614, 0.000016614
131, 18573, 0.000024789, 0.000024789, 0.000024789, 0.000024789, 0.000016649, 0.000016649, 0.000016649, 0.000016649
132, 18573, -0.000003827, -0.000003827, -0.000003827, -0.000003827, -0.000002427, -0.000002427, -0.000002427, -0.000002427
133, 18573, 0.000113620, 0.000113620, 0.000113620, 0.000113620, 0.000076697, 0.000076697, 0.000076697, 0.000076697
134, 18573, -0.000003904, -0.000003904, -0.000003904, -0.000003904, -0.000002476, -0.000002476, -0.000002476, -0.000002476
135, 18573, -0.000003871, -0.000003871, -0.000003871, -0.000003871, -0.000002455, -0.000002455, -0.000002455, -0.000002455
136, 18573, 0.000024700, 0.000024700, 0.000024700, 0.000024700, 0.000016593, 0.000016593, 0.000016593, 0.000016593
137, 18573, 0.000537836, 0.000537836, 0.000537836, 0.000537836, 0.000359649, 0.000359649, 0.000359649, 0.000359649
138, 18573, 0.000024756, 0.000024756, 0.000024756, 0.000024756, 0.000016628, 0.000016628, 0.000016628, 0.000016628
