reduce, 20773,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20774,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20775,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20776,  0.000188819,  0.000622807,  0.000622807,  0.000622807
reduce, 20777,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20778,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20779,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20780,  0.000188813,  0.000622807,  0.000622807,  0.000622807
reduce, 20781,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20782,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20783,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20784,  0.000188870,  0.000622807,  0.000622807,  0.000622807
reduce, 20785,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20786,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20787,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20788,  0.000188854,  0.000622807,  0.000622807,  0.000622807
reduce, 20789,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20790,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20791,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20792,  0.000188812,  0.000622807,  0.000622807,  0.000622807
reduce, 20793,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20794,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20795,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20796,  0.000188803,  0.000622807,  0.000622807,  0.000622807
reduce, 20797,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20798,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20799,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20800,  0.000188830,  0.000622807,  0.000622807,  0.000622807
reduce, 20801,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20802,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20803,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20804,  0.000188843,  0.000622807,  0.000622807,  0.000622807
reduce, 20805,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20806,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20807,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20808,  0.000197311,  0.000622807,  0.000622807,  0.000622807
reduce, 20809,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20810,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20811,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20812,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20813,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20814,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20815,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20816,  0.000188851,  0.000622807,  0.000622807,  0.000622807
reduce, 20817,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20818,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20819,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20820,  0.000188882,  0.000622807,  0.000622807,  0.000622807
reduce, 20821,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20822,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20823,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20824,  0.000188839,  0.000622807,  0.000622807,  0.000622807
reduce, 20825,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20826,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20827,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20828,  0.000188820,  0.000622807,  0.000622807,  0.000622807
reduce, 20829,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20830,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20831,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20832,  0.000188844,  0.000622807,  0.000622807,  0.000622807
reduce, 20833,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20834,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20835,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20836,  0.000188814,  0.000622807,  0.000622807,  0.000622807
reduce, 20837,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20838,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20839,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20840,  0.000188834,  0.000622807,  0.000622807,  0.000622807
reduce, 20841,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20842,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20843,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20844,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20845,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20846,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20847,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20848,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20849,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20850,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20851,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20852,  0.000188790,  0.000622807,  0.000622807,  0.000622807
reduce, 20853,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20854,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20855,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20856,  0.000278499,  0.000622807,  0.000622807,  0.000622807
reduce, 20857,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20858,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20859,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20860,  0.000188779,  0.000622807,  0.000622807,  0.000622807
reduce, 20861,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20862,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20863,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20864,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20865,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20866,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20867,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20868,  0.000188768,  0.000622807,  0.000622807,  0.000622807
reduce, 20869,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20870,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20871,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20872,  0.000188814,  0.000622807,  0.000622807,  0.000622807
reduce, 20873,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20874,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20875,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20876,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20877,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20878,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20879,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20880,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20881,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20882,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20883,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20884,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20885,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20886,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20887,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20888,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20889,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20890,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20891,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20892,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20893,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20894,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20895,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20896,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20897,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20898,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20899,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20900,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20901,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20902,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20903,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20904,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20905,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20906,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20907,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20908,  0.000188836,  0.000622807,  0.000622807,  0.000622807
reduce, 20909,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20910,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20911,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20912,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20913,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20914,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20915,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20916,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20917,  0.000000127,  0.000000095,  0.000000095,  0.000000095
edge_kernel_multipim_1, 20918,  0.000167679,  0.000622807,  0.000622807,  0.000622807
reduce, 20919,  0.000000126,  0.000000094,  0.000000094,  0.000000094
edge_kernel_multipim_1, 20920,  0.000167679,  0.000622807,  0.000622807,  0.000622807
