Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
1053, 23839, 1, 3800, 352, 721, 3053, 1 
1054, 23839, 32, 121600, 3364, 6287, 60868, 1404 
1055, 23839, 1, 0, 359, 719, 3574, 7 
1056, 23839, 1, 3800, 350, 719, 3120, 1 
1057, 23839, 1, 3800, 349, 719, 3215, 0 
1058, 23839, 7, 22800, 3081, 6956, 22261, 62 
1059, 23839, 2, 7600, 353, 721, 6256, 4 
1060, 23839, 1, 3800, 351, 721, 3452, 12 
1061, 23839, 1, 3800, 352, 721, 3409, 4 
1062, 23839, 20, 76000, 3352, 6287, 47507, 696 
1063, 23839, 1, 3800, 351, 719, 3211, 2 
1064, 23839, 1, 3800, 350, 719, 3214, 1 
1065, 23839, 0, 3800, 351, 719, 3213, 0 
1066, 23839, 9, 34200, 7249, 19447, 33301, 89 
1067, 23839, 1, 3800, 356, 721, 3574, 5 
1068, 23839, 4, 15200, 461, 943, 6349, 11 
1069, 23839, 1, 3800, 350, 719, 3215, 1 
1070, 23839, 6, 19000, 2041, 4453, 20763, 73 
1071, 23839, 1, 3800, 348, 704, 2689, 3 
1, 23943, 2884, 10959200, 1022449, 2480373, 6077063, 29555 
1072, 23839, 3, 11400, 405, 687, 9279, 92 
1073, 23839, 1, 3800, 339, 704, 3434, 10 
1, 23944, 3414, 12977000, 1029645, 2503447, 6530745, 34055 
1074, 23839, 19, 72200, 1249, 2137, 73199, 480 
1075, 23839, 1, 7600, 344, 704, 4948, 7 
1, 23945, 3002, 11411400, 1007348, 2457563, 5806337, 28631 
1076, 23839, 33, 121600, 4622, 9616, 88361, 735 
1077, 23839, 1, 3800, 357, 721, 3562, 15 
1078, 23839, 1, 3800, 353, 721, 2944, 3 
1079, 23839, 1, 0, 351, 721, 3438, 2 
1080, 23839, 28, 106400, 3368, 6287, 60650, 1396 
1081, 23839, 1, 3800, 361, 719, 3287, 2 
1082, 23839, 1, 3800, 352, 719, 3257, 1 
1083, 23839, 1, 3800, 349, 719, 3184, 0 
1084, 23839, 7, 30400, 3192, 7393, 25037, 68 
1085, 23839, 1, 0, 353, 721, 3449, 2 
1086, 23839, 1, 0, 351, 721, 2886, 2 
1087, 23839, 1, 3800, 349, 721, 2845, 3 
1088, 23839, 19, 72200, 3353, 6287, 44535, 688 
1089, 23839, 1, 3800, 351, 719, 3297, 1 
1090, 23839, 1, 0, 350, 719, 3279, 0 
1091, 23839, 1, 3800, 351, 719, 3281, 0 
1092, 23839, 9, 34200, 7230, 19352, 32867, 77 
1093, 23839, 1, 3800, 352, 721, 3437, 2 
1094, 23839, 3, 15200, 457, 943, 6674, 11 
1095, 23839, 1, 3800, 347, 719, 3168, 0 
1096, 23839, 5, 19000, 2008, 4409, 17440, 47 
1097, 23839, 1, 3800, 340, 704, 2751, 3 
1, 23946, 2633, 10009200, 1020057, 2483808, 5356641, 24415 
1098, 23839, 2, 7600, 403, 687, 8684, 94 
1099, 23839, 1, 3800, 345, 704, 3014, 12 
1, 23947, 3192, 12125800, 1031457, 2503895, 5896824, 32231 
1100, 23839, 14, 57000, 1271, 2061, 53613, 502 
1101, 23839, 1, 3800, 345, 704, 2952, 7 
1, 23948, 2423, 9203600, 1011734, 2457359, 5174182, 24961 
1102, 23839, 3, 15200, 488, 981, 12309, 101 
1103, 23839, 1, 3800, 338, 701, 2404, 1 
1104, 23839, 1, 3800, 338, 701, 2031, 2 
1105, 23839, 1, 3800, 319, 647, 3290, 15 
1106, 23839, 6, 22800, 372, 760, 5899, 20 
1107, 23839, 121, 459800, 137085, 287230, 455531, 1903 
1108, 23839, 1, 3800, 336, 701, 2247, 0 
1109, 23839, 0, 0, 336, 701, 2020, 0 
1110, 23839, 1, 0, 312, 647, 1912, 0 
1111, 23839, 2, 11400, 366, 760, 4394, 2 
1112, 23839, 99, 376200, 136515, 286875, 370549, 590 
1113, 23839, 0, 0, 336, 701, 1998, 0 
1114, 23839, 0, 0, 335, 701, 1959, 0 
1115, 23839, 0, 0, 312, 647, 1818, 0 
1116, 23839, 3, 11400, 364, 760, 4345, 4 
1117, 23839, 112, 421800, 140147, 294124, 391159, 737 
1118, 23839, 1, 3800, 348, 721, 2614, 1 
1119, 23839, 1, 3800, 349, 721, 2708, 2 
1120, 23839, 0, 3800, 349, 721, 2965, 3 
1121, 23839, 25, 95000, 3368, 6287, 57015, 1377 
1122, 23839, 1, 0, 344, 719, 2617, 0 
1123, 23839, 1, 3800, 346, 719, 2754, 0 
1124, 23839, 1, 3800, 348, 719, 2717, 1 
1125, 23839, 5, 19000, 2708, 5976, 17840, 17 
1126, 23839, 1, 0, 350, 721, 2860, 2 
1127, 23839, 1, 0, 350, 721, 2760, 3 
1128, 23839, 1, 3800, 347, 721, 2594, 1 
1129, 23839, 21, 76000, 3353, 6287, 44442, 674 
1130, 23839, 0, 3800, 344, 719, 2655, 0 
1131, 23839, 1, 3800, 343, 719, 2784, 0 
1132, 23839, 1, 3800, 344, 719, 2667, 0 
1133, 23839, 8, 26600, 6993, 18779, 27733, 46 
1134, 23839, 1, 3800, 348, 721, 3093, 2 
1135, 23839, 4, 15200, 464, 943, 5681, 11 
1136, 23839, 1, 3800, 345, 719, 2645, 2 
1137, 23839, 5, 15200, 1961, 4277, 16740, 39 
1138, 23839, 1, 3800, 346, 704, 2663, 1 
1, 23949, 2854, 10845200, 1018307, 2477204, 5709114, 28216 
1139, 23839, 2, 11400, 404, 687, 8723, 93 
1140, 23839, 1, 0, 342, 704, 3004, 8 
1, 23950, 3070, 11666000, 1028182, 2493205, 5855831, 32000 
1141, 23839, 14, 57000, 1313, 2191, 53052, 516 
1142, 23839, 1, 3800, 342, 704, 3346, 7 
1, 23951, 2596, 9864800, 1010655, 2451045, 5227393, 26586 
1143, 23839, 31, 117800, 4514, 9432, 82794, 752 
1144, 23839, 1, 3800, 353, 721, 3055, 5 
1145, 23839, 0, 3800, 349, 721, 2637, 2 
1146, 23839, 1, 3800, 352, 721, 3106, 2 
1147, 23839, 28, 106400, 3369, 6287, 59834, 1399 
1148, 23839, 1, 0, 354, 719, 3088, 2 
1149, 23839, 1, 3800, 349, 719, 3164, 2 
1150, 23839, 1, 3800, 350, 719, 3335, 1 
1151, 23839, 6, 22800, 3009, 6807, 20880, 49 
1152, 23839, 1, 3800, 352, 721, 3575, 4 
1153, 23839, 1, 3800, 352, 721, 3109, 1 
1154, 23839, 1, 3800, 352, 721, 2956, 2 
1155, 23839, 20, 76000, 3355, 6287, 45166, 677 
1156, 23839, 0, 3800, 345, 719, 2748, 1 
1157, 23839, 1, 3800, 347, 719, 2638, 0 
1158, 23839, 0, 0, 346, 719, 2696, 2 
1159, 23839, 9, 34200, 7259, 19529, 33724, 98 
1160, 23839, 0, 3800, 348, 721, 3104, 2 
1161, 23839, 4, 15200, 464, 943, 5730, 11 
1162, 23839, 1, 0, 345, 719, 2676, 0 
1163, 23839, 5, 22800, 2047, 4511, 19153, 62 
1164, 23839, 1, 3800, 343, 704, 2702, 2 
1, 23952, 2686, 10210600, 1019629, 2476122, 5555980, 27248 
1165, 23839, 2, 11400, 403, 687, 8442, 92 
1166, 23839, 1, 3800, 344, 704, 3065, 5 
1, 23953, 3309, 12578000, 1029954, 2497366, 6221675, 33801 
1167, 23839, 15, 57000, 1238, 2049, 55140, 516 
1168, 23839, 1, 3800, 330, 704, 4057, 8 
1, 23954, 2886, 10966800, 1009536, 2453805, 5518383, 27383 
1169, 23839, 30, 114000, 4566, 9544, 81996, 710 
1170, 23839, 1, 3800, 355, 721, 3470, 2 
1171, 23839, 1, 3800, 353, 721, 2923, 1 
1172, 23839, 0, 3800, 352, 721, 3267, 3 
1173, 23839, 28, 110200, 3367, 6287, 61422, 1404 
1174, 23839, 1, 0, 353, 719, 3197, 4 
1175, 23839, 1, 3800, 351, 719, 3209, 2 
1176, 23839, 1, 3800, 351, 719, 3229, 3 
1177, 23839, 6, 22800, 3041, 6935, 21890, 50 
1178, 23839, 1, 3800, 357, 721, 3753, 4 
1179, 23839, 1, 0, 353, 721, 3065, 1 
1180, 23839, 1, 3800, 352, 721, 2998, 3 
1181, 23839, 21, 76000, 3351, 6287, 47330, 687 
1182, 23839, 1, 3800, 350, 719, 3238, 2 
1183, 23839, 1, 3800, 350, 719, 3173, 0 
1184, 23839, 1, 3800, 350, 719, 3205, 0 
1185, 23839, 8, 30400, 7193, 19288, 30867, 96 
1186, 23839, 2, 3800, 352, 721, 3648, 3 
1187, 23839, 4, 11400, 461, 943, 6688, 10 
1188, 23839, 1, 3800, 348, 719, 3127, 0 
1189, 23839, 5, 19000, 2030, 4473, 17551, 55 
1190, 23839, 1, 3800, 344, 704, 2794, 4 
1, 23955, 2748, 10442400, 1018939, 2476399, 5252320, 25742 
1191, 23839, 2, 11400, 404, 687, 8925, 89 
1192, 23839, 1, 3800, 345, 704, 3196, 9 
1, 23956, 3069, 11666000, 1025650, 2496224, 6278487, 30171 
1193, 23839, 16, 60800, 1257, 2103, 56376, 515 
1194, 23839, 1, 3800, 332, 704, 3403, 5 
1, 23957, 2770, 10526000, 1008741, 2452940, 5332693, 27415 
1195, 23839, 3, 11400, 518, 981, 12704, 129 
1196, 23839, 1, 0, 341, 701, 2387, 5 
1197, 23839, 1, 3800, 342, 701, 2012, 3 
1198, 23839, 1, 3800, 318, 647, 3104, 13 
1199, 23839, 5, 22800, 375, 760, 6132, 14 
1200, 23839, 117, 444600, 137365, 288006, 439118, 1749 
1201, 23839, 1, 0, 335, 701, 1912, 1 
1202, 23839, 1, 3800, 338, 701, 2118, 2 
1203, 23839, 1, 0, 315, 647, 1928, 0 
1204, 23839, 2, 7600, 367, 760, 4882, 3 
1205, 23839, 99, 376200, 136539, 286998, 369142, 552 
1206, 23839, 0, 0, 334, 701, 1888, 4 
1207, 23839, 1, 3800, 341, 701, 2112, 0 
1208, 23839, 1, 3800, 315, 647, 1993, 0 
1209, 23839, 10, 38000, 375, 761, 5893, 10 
1210, 23839, 112, 425600, 140098, 294282, 393640, 616 
1211, 23839, 1, 3800, 351, 721, 3090, 1 
1212, 23839, 1, 3800, 354, 721, 3118, 1 
1213, 23839, 1, 0, 354, 721, 3030, 1 
1214, 23839, 24, 95000, 3366, 6287, 57862, 1380 
1215, 23839, 1, 3800, 352, 719, 3106, 1 
1216, 23839, 1, 3800, 349, 719, 3156, 2 
1217, 23839, 1, 3800, 350, 719, 3082, 0 
1218, 23839, 5, 19000, 2742, 6013, 17340, 18 
1219, 23839, 1, 3800, 354, 721, 3321, 3 
1220, 23839, 1, 3800, 353, 721, 3327, 3 
1221, 23839, 1, 3800, 352, 721, 3016, 1 
1222, 23839, 20, 76000, 3350, 6287, 46324, 688 
1223, 23839, 1, 3800, 349, 719, 3226, 0 
1224, 23839, 1, 3800, 350, 719, 3284, 2 
1225, 23839, 1, 3800, 352, 719, 3237, 0 
1226, 23839, 7, 26600, 7023, 18802, 26441, 40 
1227, 23839, 1, 3800, 352, 721, 3567, 2 
1228, 23839, 4, 15200, 465, 943, 6508, 11 
1229, 23839, 1, 3800, 350, 719, 3165, 0 
1230, 23839, 4, 19000, 1959, 4247, 16069, 34 
1231, 23839, 1, 0, 342, 704, 2738, 3 
1, 23958, 2779, 10560200, 1019178, 2477495, 5534955, 27269 
1232, 23839, 2, 11400, 404, 687, 8868, 96 
1233, 23839, 1, 3800, 341, 704, 2916, 10 
1, 23959, 3350, 12730000, 1036657, 2508856, 6144062, 33876 
1234, 23839, 14, 53200, 1336, 2185, 51400, 513 
1235, 23839, 1, 3800, 344, 704, 3164, 10 
1, 23960, 2622, 9967400, 1012802, 2469204, 5109649, 23263 
1236, 23839, 30, 117800, 4534, 9390, 81819, 749 
1237, 23839, 1, 0, 356, 721, 3107, 5 
1238, 23839, 1, 3800, 350, 721, 3070, 1 
1239, 23839, 1, 3800, 350, 721, 3436, 2 
1240, 23839, 31, 117800, 3370, 6287, 59874, 1395 
1241, 23839, 1, 3800, 348, 719, 2803, 2 
1242, 23839, 1, 3800, 345, 719, 2806, 0 
1243, 23839, 1, 3800, 348, 719, 2903, 0 
1244, 23839, 7, 22800, 2979, 6777, 22484, 76 
1245, 23839, 1, 3800, 348, 721, 2921, 3 
1246, 23839, 1, 3800, 350, 721, 2534, 2 
1247, 23839, 1, 3800, 348, 721, 3221, 6 
1248, 23839, 21, 76000, 3349, 6287, 45119, 681 
1249, 23839, 1, 3800, 345, 719, 2682, 0 
1250, 23839, 1, 3800, 345, 719, 2704, 0 
1251, 23839, 1, 3800, 347, 719, 2691, 0 
1252, 23839, 9, 34200, 7145, 19172, 31917, 98 
1253, 23839, 1, 3800, 352, 721, 3195, 3 
1254, 23839, 4, 15200, 464, 943, 5890, 10 
1255, 23839, 0, 3800, 347, 719, 2693, 0 
1256, 23839, 5, 19000, 1982, 4338, 17677, 58 
1257, 23839, 0, 3800, 346, 704, 2597, 3 
1, 23961, 2883, 10959200, 1018892, 2474058, 5693013, 29839 
1258, 23839, 2, 7600, 403, 687, 8495, 89 
1259, 23839, 0, 3800, 344, 704, 2957, 9 
1, 23962, 3079, 11704000, 1029152, 2496587, 5795344, 31271 
1260, 23839, 16, 57000, 1295, 2097, 55812, 509 
1261, 23839, 1, 3800, 343, 704, 3433, 8 
1, 23963, 2500, 9503800, 1005496, 2451588, 5087606, 22738 
1262, 23839, 30, 114000, 4590, 9449, 80235, 715 
1263, 23839, 1, 3800, 355, 721, 2992, 6 
1264, 23839, 0, 3800, 351, 721, 2761, 3 
1265, 23839, 1, 3800, 347, 721, 3043, 2 
1266, 23839, 29, 110200, 3375, 6287, 59688, 1405 
1267, 23839, 1, 0, 352, 719, 3320, 5 
1268, 23839, 1, 3800, 348, 719, 3122, 1 
1269, 23839, 1, 3800, 350, 719, 3172, 0 
1270, 23839, 7, 26600, 3051, 6991, 25081, 68 
1271, 23839, 1, 3800, 351, 721, 3708, 5 
1272, 23839, 1, 3800, 351, 721, 3216, 8 
1273, 23839, 1, 3800, 353, 721, 3307, 3 
1274, 23839, 20, 76000, 3357, 6287, 47210, 688 
1275, 23839, 1, 3800, 347, 719, 2783, 1 
1276, 23839, 0, 3800, 347, 719, 2745, 0 
1277, 23839, 1, 0, 347, 719, 2741, 0 
1278, 23839, 9, 34200, 7230, 19398, 33534, 113 
1279, 23839, 1, 3800, 347, 721, 3034, 2 
1280, 23839, 4, 15200, 461, 943, 5842, 14 
1281, 23839, 1, 3800, 347, 719, 2693, 0 
1282, 23839, 5, 19000, 2060, 4577, 18877, 53 
1283, 23839, 1, 3800, 342, 704, 2634, 4 
1, 23964, 2778, 10556400, 1018175, 2474292, 5596706, 27000 
1284, 23839, 2, 7600, 403, 687, 9663, 94 
1285, 23839, 2, 3800, 331, 704, 3547, 7 
1, 23965, 3314, 12593200, 1028198, 2495111, 6576167, 33970 
1286, 23839, 18, 64600, 1303, 2163, 64378, 539 
1287, 23839, 1, 3800, 332, 704, 3379, 7 
1, 23966, 2861, 10871800, 1010096, 2454985, 5284188, 26237 
1288, 23839, 3, 11400, 495, 981, 10440, 87 
1289, 23839, 0, 3800, 341, 701, 2398, 3 
1290, 23839, 0, 3800, 343, 701, 2130, 1 
1291, 23839, 2, 3800, 319, 647, 3551, 16 
1292, 23839, 4, 15200, 382, 760, 5507, 20 
1293, 23839, 119, 452200, 136928, 288316, 448006, 1732 
1294, 23839, 0, 3800, 336, 701, 1968, 0 
1295, 23839, 1, 3800, 338, 701, 2168, 0 
1296, 23839, 1, 0, 313, 647, 1831, 1 
1297, 23839, 2, 7600, 372, 760, 5078, 9 
1298, 23839, 99, 376200, 136060, 286395, 369819, 505 
1299, 23839, 0, 0, 339, 701, 1994, 0 
1300, 23839, 1, 3800, 339, 701, 1923, 0 
1301, 23839, 1, 3800, 314, 647, 1855, 1 
1302, 23839, 2, 7600, 374, 760, 4622, 1 
1303, 23839, 109, 414200, 139984, 294298, 385115, 640 
1304, 23839, 1, 3800, 351, 721, 3278, 2 
1305, 23839, 1, 3800, 352, 721, 3016, 3 
1306, 23839, 1, 3800, 353, 721, 3086, 1 
1307, 23839, 25, 95000, 3369, 6287, 59426, 1380 
1308, 23839, 0, 3800, 349, 719, 3307, 5 
1309, 23839, 1, 3800, 348, 719, 3257, 0 
1310, 23839, 1, 3800, 349, 719, 3188, 0 
1311, 23839, 5, 19000, 2721, 6002, 18445, 25 
1312, 23839, 0, 3800, 353, 721, 3240, 2 
1313, 23839, 1, 0, 352, 721, 2965, 1 
1314, 23839, 0, 3800, 351, 721, 3071, 2 
1315, 23839, 21, 76000, 3352, 6287, 48641, 694 
1316, 23839, 1, 3800, 353, 719, 3433, 0 
1317, 23839, 1, 3800, 349, 719, 3227, 1 
1318, 23839, 1, 0, 351, 719, 3205, 0 
1319, 23839, 8, 26600, 7023, 18836, 26246, 43 
1320, 23839, 1, 3800, 353, 721, 3549, 2 
1321, 23839, 4, 15200, 455, 943, 6588, 11 
1322, 23839, 1, 3800, 349, 719, 3217, 2 
1323, 23839, 5, 15200, 1952, 4242, 16692, 43 
1324, 23839, 1, 3800, 343, 704, 2719, 6 
1, 23967, 2809, 10674200, 1019614, 2477539, 5443670, 25153 
1325, 23839, 2, 7600, 405, 687, 8575, 93 
1326, 23839, 1, 3800, 344, 704, 3359, 6 
1, 23968, 3053, 11605200, 1028541, 2492700, 5874988, 33457 
1327, 23839, 15, 53200, 1319, 2197, 52045, 519 
1328, 23839, 1, 3800, 343, 704, 3218, 9 
1, 23969, 2678, 10180200, 1005854, 2451053, 5421792, 24905 
1329, 23839, 30, 114000, 4523, 9430, 80253, 741 
1330, 23839, 1, 3800, 358, 721, 3608, 7 
1331, 23839, 1, 3800, 354, 721, 3229, 2 
1332, 23839, 1, 3800, 353, 721, 3235, 4 
1333, 23839, 28, 106400, 3363, 6287, 59301, 1403 
1334, 23839, 1, 3800, 354, 719, 3222, 0 
1335, 23839, 1, 0, 350, 719, 3205, 2 
1336, 23839, 1, 3800, 349, 719, 3081, 1 
1337, 23839, 6, 22800, 2980, 6684, 19839, 54 
1338, 23839, 1, 3800, 351, 721, 3710, 5 
1339, 23839, 0, 3800, 350, 721, 3170, 2 
1340, 23839, 1, 3800, 352, 721, 3417, 3 
1341, 23839, 20, 79800, 3351, 6287, 48636, 685 
1342, 23839, 1, 0, 346, 719, 2803, 0 
1343, 23839, 1, 3800, 347, 719, 2774, 0 
1344, 23839, 0, 3800, 347, 719, 2653, 0 
1345, 23839, 10, 34200, 7212, 19357, 34022, 122 
1346, 23839, 1, 3800, 347, 721, 3201, 2 
1347, 23839, 4, 15200, 455, 943, 5884, 9 
1348, 23839, 1, 3800, 346, 719, 2774, 0 
1349, 23839, 4, 19000, 2001, 4411, 18026, 56 
1350, 23839, 0, 3800, 345, 704, 2697, 3 
1, 23970, 2762, 10499400, 1019423, 2477374, 5578903, 28057 
1351, 23839, 3, 11400, 405, 687, 9224, 92 
1352, 23839, 1, 3800, 343, 704, 3221, 9 
1, 23971, 2973, 11301200, 1028734, 2493705, 5691382, 31742 
1353, 23839, 14, 57000, 1269, 2049, 52895, 503 
1354, 23839, 1, 3800, 347, 704, 3041, 10 
1, 23972, 2553, 9705200, 1006062, 2450608, 5327188, 24179 
1355, 23839, 30, 117800, 4575, 9472, 80771, 728 
1356, 23839, 1, 3800, 355, 721, 3473, 4 
1357, 23839, 1, 3800, 352, 721, 3287, 2 
1358, 23839, 1, 0, 351, 721, 3413, 1 
1359, 23839, 27, 102600, 3368, 6287, 58173, 1394 
1360, 23839, 1, 3800, 349, 719, 2970, 6 
1361, 23839, 1, 0, 343, 719, 2779, 4 
1362, 23839, 1, 0, 346, 719, 2847, 2 
1363, 23839, 7, 26600, 3057, 6975, 26045, 80 
1364, 23839, 0, 3800, 350, 721, 2859, 2 
1365, 23839, 1, 3800, 349, 721, 2731, 3 
1366, 23839, 1, 3800, 351, 721, 2964, 3 
1367, 23839, 21, 79800, 3356, 6287, 44893, 678 
1368, 23839, 1, 3800, 344, 719, 2712, 1 
1369, 23839, 1, 3800, 343, 719, 2776, 3 
1370, 23839, 1, 0, 346, 719, 2852, 4 
1371, 23839, 9, 34200, 7204, 19330, 33175, 118 
1372, 23839, 1, 3800, 350, 721, 3022, 3 
1373, 23839, 4, 15200, 458, 943, 5924, 12 
1374, 23839, 1, 0, 349, 719, 2737, 1 
1375, 23839, 5, 19000, 2002, 4410, 18146, 63 
1376, 23839, 1, 3800, 345, 704, 2659, 1 
1, 23973, 2828, 10750200, 1020067, 2476439, 5364313, 28250 
1377, 23839, 3, 11400, 408, 687, 9401, 95 
1378, 23839, 1, 3800, 346, 704, 2942, 11 
1, 23974, 3317, 12604600, 1025997, 2494691, 6355622, 33930 
1379, 23839, 18, 64600, 1283, 2179, 62964, 535 
1380, 23839, 1, 3800, 329, 704, 3423, 8 
1, 23975, 2801, 10647600, 1011192, 2453638, 5457052, 27770 
1381, 23839, 4, 11400, 533, 981, 12227, 127 
1382, 23839, 0, 3800, 344, 701, 2152, 4 
1383, 23839, 1, 3800, 342, 701, 1887, 7 
1384, 23839, 1, 3800, 319, 647, 3250, 15 
1385, 23839, 6, 22800, 376, 760, 5997, 17 
1386, 23839, 114, 437000, 137221, 288118, 430880, 1671 
1387, 23839, 1, 3800, 334, 701, 2060, 0 
1388, 23839, 1, 0, 338, 701, 1975, 0 
1389, 23839, 0, 3800, 314, 647, 1863, 0 
1390, 23839, 2, 11400, 372, 760, 4786, 4 
1391, 23839, 102, 383800, 136341, 286680, 369774, 557 
1392, 23839, 1, 3800, 339, 701, 1994, 0 
1393, 23839, 1, 0, 338, 701, 2016, 0 
1394, 23839, 0, 0, 315, 647, 1822, 0 
1395, 23839, 2, 7600, 375, 760, 5031, 4 
1396, 23839, 109, 414200, 140000, 294180, 382435, 650 
1397, 23839, 1, 3800, 354, 721, 3127, 1 
1398, 23839, 1, 3800, 350, 721, 3151, 1 
1399, 23839, 1, 3800, 353, 721, 3516, 2 
1400, 23839, 25, 95000, 3368, 6287, 59950, 1378 
1401, 23839, 1, 0, 369, 719, 4421, 7 
1402, 23839, 1, 3800, 350, 719, 3257, 0 
1403, 23839, 1, 3800, 348, 719, 3292, 1 
1404, 23839, 6, 19000, 2755, 6004, 19270, 43 
1405, 23839, 1, 3800, 352, 721, 3361, 4 
1406, 23839, 1, 3800, 351, 721, 3233, 4 
1407, 23839, 1, 3800, 370, 721, 3637, 7 
1408, 23839, 21, 79800, 3353, 6287, 49999, 790 
1409, 23839, 1, 3800, 345, 719, 2782, 1 
1410, 23839, 1, 0, 345, 719, 2922, 2 
1411, 23839, 1, 3800, 344, 719, 2680, 1 
1412, 23839, 8, 34200, 7042, 18830, 30328, 63 
1413, 23839, 1, 3800, 348, 721, 3135, 3 
1414, 23839, 4, 15200, 460, 943, 5668, 13 
1415, 23839, 1, 3800, 343, 719, 2650, 0 
1416, 23839, 5, 19000, 1955, 4265, 18222, 47 
1417, 23839, 1, 3800, 344, 704, 2558, 7 
1, 23976, 2624, 9967400, 1018288, 2474957, 5206953, 25425 
1418, 23839, 2, 11400, 408, 687, 8528, 91 
1419, 23839, 1, 3800, 340, 704, 2802, 7 
1, 23977, 3179, 12084000, 1030236, 2497021, 5992131, 31945 
1420, 23839, 15, 57000, 1322, 2185, 53200, 506 
1421, 23839, 1, 3800, 344, 704, 3247, 11 
1, 23978, 2788, 10590600, 1006044, 2450971, 5314383, 23721 
1422, 23839, 32, 121600, 4530, 9366, 85767, 739 
1423, 23839, 1, 3800, 356, 721, 3444, 6 
1424, 23839, 1, 3800, 352, 721, 3887, 2 
1425, 23839, 1, 3800, 349, 721, 3479, 2 
1426, 23839, 28, 106400, 3371, 6287, 60605, 1402 
1427, 23839, 1, 3800, 354, 719, 3141, 2 
1428, 23839, 0, 3800, 350, 719, 3095, 1 
1429, 23839, 1, 0, 351, 719, 3205, 2 
1430, 23839, 6, 19000, 2972, 6738, 20816, 61 
1431, 23839, 1, 3800, 350, 721, 3357, 3 
1432, 23839, 1, 3800, 352, 721, 2990, 1 
1433, 23839, 1, 3800, 352, 721, 3301, 3 
1434, 23839, 20, 76000, 3356, 6287, 48726, 693 
1435, 23839, 1, 3800, 348, 719, 3129, 0 
1436, 23839, 1, 3800, 350, 719, 3204, 0 
1437, 23839, 1, 3800, 349, 719, 3181, 0 
1438, 23839, 9, 30400, 7149, 19108, 31033, 80 
1439, 23839, 1, 3800, 354, 721, 3678, 2 
1440, 23839, 4, 15200, 460, 943, 6754, 12 
1441, 23839, 1, 3800, 349, 719, 3102, 1 
1442, 23839, 5, 19000, 2019, 4414, 19588, 59 
1443, 23839, 0, 3800, 343, 704, 2703, 3 
1, 23979, 2970, 11289800, 1021941, 2478842, 5818488, 27923 
1444, 23839, 2, 7600, 408, 687, 8646, 90 
1445, 23839, 1, 3800, 342, 704, 3181, 10 
1, 23980, 2937, 11160600, 1029408, 2498102, 5559870, 30704 
1446, 23839, 14, 53200, 1258, 1992, 50461, 474 
1447, 23839, 1, 3800, 346, 704, 3035, 8 
1, 23981, 2646, 10058600, 1008978, 2453031, 5384076, 25907 
1448, 23839, 40, 155800, 4641, 9547, 86257, 749 
1449, 23839, 1, 3800, 356, 721, 3291, 9 
1450, 23839, 1, 3800, 350, 721, 3528, 2 
1451, 23839, 1, 3800, 354, 721, 3287, 4 
1452, 23839, 29, 106400, 3371, 6287, 59034, 1393 
1453, 23839, 1, 3800, 358, 719, 3542, 3 
1454, 23839, 1, 0, 351, 719, 3234, 0 
1455, 23839, 0, 3800, 351, 719, 3269, 1 
1456, 23839, 6, 22800, 2955, 6684, 20604, 50 
1457, 23839, 1, 3800, 352, 721, 3461, 6 
1458, 23839, 1, 3800, 352, 721, 2851, 2 
1459, 23839, 1, 3800, 351, 721, 3602, 3 
1460, 23839, 21, 79800, 3354, 6287, 49434, 700 
1461, 23839, 1, 3800, 357, 719, 3296, 1 
1462, 23839, 1, 3800, 350, 719, 3286, 1 
1463, 23839, 1, 3800, 349, 719, 3111, 0 
1464, 23839, 9, 30400, 7151, 19164, 31307, 85 
1465, 23839, 1, 3800, 355, 721, 3555, 3 
1466, 23839, 4, 15200, 463, 943, 6729, 12 
1467, 23839, 1, 0, 348, 719, 2958, 0 
1468, 23839, 5, 19000, 1993, 4353, 16403, 54 
1469, 23839, 1, 0, 343, 704, 2848, 3 
1, 23982, 2738, 10408200, 1018066, 2476659, 5629707, 26126 
1470, 23839, 3, 11400, 403, 687, 8928, 94 
1471, 23839, 1, 3800, 335, 704, 3885, 6 
1, 23983, 3631, 13797800, 1030443, 2492259, 6285065, 36551 
1472, 23839, 10, 41800, 1209, 2031, 40693, 342 
1473, 23839, 1, 3800, 332, 704, 5442, 7 
1, 23984, 2952, 11213800, 1008514, 2453617, 5435432, 26714 
1474, 23839, 4, 15200, 516, 981, 13250, 139 
1475, 23839, 0, 0, 343, 701, 2335, 4 
1476, 23839, 1, 3800, 346, 701, 1935, 0 
1477, 23839, 1, 3800, 318, 647, 3204, 12 
1478, 23839, 6, 22800, 377, 760, 5712, 31 
1479, 23839, 120, 456000, 137606, 289036, 448742, 1805 
1480, 23839, 0, 3800, 332, 701, 1924, 0 
1481, 23839, 1, 0, 339, 701, 1941, 0 
1482, 23839, 1, 3800, 317, 647, 1928, 0 
1483, 23839, 3, 11400, 368, 760, 4184, 12 
1484, 23839, 106, 406600, 136426, 287449, 386521, 617 
1485, 23839, 0, 3800, 341, 701, 1992, 0 
1486, 23839, 1, 3800, 337, 701, 2290, 0 
1487, 23839, 0, 3800, 312, 647, 1807, 0 
1488, 23839, 3, 7600, 373, 760, 5084, 2 
1489, 23839, 245, 934800, 214011, 478080, 903227, 4966 
1490, 23839, 1, 3800, 352, 721, 3146, 1 
