Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
1117, 25773, 47, 178600, 32446, 59740, 176489, 5801 
1118, 25773, 109, 414200, 130431, 303777, 292608, 5703 
1119, 25773, 130, 494000, 192673, 417763, 408295, 5984 
1120, 25773, 16, 60800, 31339, 57445, 61866, 29 
1121, 25773, 2, 3800, 400, 721, 6655, 47 
1122, 25773, 1, 3800, 348, 704, 3032, 3 
1, 25998, 2784, 10579200, 1023032, 2482744, 5666039, 29104 
1123, 25773, 2, 7600, 352, 634, 7640, 64 
1124, 25773, 1, 3800, 342, 704, 3011, 10 
1, 25999, 2875, 10928800, 1019941, 2476669, 5462540, 28776 
1125, 25773, 47, 182400, 32158, 59025, 176126, 5768 
1126, 25773, 112, 429400, 130352, 319560, 288896, 6010 
1127, 25773, 120, 456000, 192579, 425163, 369517, 3262 
1128, 25773, 20, 79800, 31334, 57445, 77870, 71 
1129, 25773, 2, 7600, 677, 1483, 8233, 41 
1130, 25773, 3, 15200, 978, 2342, 7330, 18 
1131, 25773, 4, 15200, 1333, 2989, 8612, 18 
1132, 25773, 1, 3800, 493, 1056, 4125, 1 
1133, 25773, 2, 3800, 402, 726, 6414, 41 
1134, 25773, 1, 3800, 345, 704, 2727, 2 
1, 26000, 2834, 10769200, 1017924, 2473747, 5565884, 26909 
1135, 25773, 2, 7600, 351, 634, 7430, 57 
1136, 25773, 1, 3800, 341, 704, 3351, 11 
1, 26001, 2962, 11255600, 1019565, 2473098, 5684000, 30153 
1137, 25773, 48, 178600, 32456, 59740, 178297, 5817 
1138, 25773, 113, 425600, 130425, 303775, 275868, 5707 
1139, 25773, 164, 619400, 192739, 417763, 486035, 11140 
1140, 25773, 20, 76000, 31339, 57445, 75919, 37 
1141, 25773, 2, 7600, 399, 721, 6812, 54 
1142, 25773, 1, 0, 345, 704, 2644, 3 
1, 26002, 2999, 11396200, 1023187, 2478467, 5836154, 29091 
1143, 25773, 2, 7600, 351, 634, 7321, 57 
1144, 25773, 1, 3800, 344, 704, 3456, 8 
1, 26003, 2793, 10617200, 1021469, 2479314, 5691485, 29199 
1145, 25773, 47, 178600, 32162, 59025, 175912, 5775 
1146, 25773, 112, 425600, 130355, 319456, 311264, 5999 
1147, 25773, 120, 456000, 192583, 424963, 369313, 3238 
1148, 25773, 25, 95000, 31339, 57445, 95960, 1548 
1149, 25773, 2, 11400, 680, 1483, 8313, 56 
1150, 25773, 3, 15200, 980, 2341, 6789, 19 
1151, 25773, 4, 11400, 1330, 2989, 7604, 17 
1152, 25773, 1, 3800, 498, 1056, 4330, 5 
1153, 25773, 1, 7600, 403, 726, 6268, 41 
1154, 25773, 1, 0, 350, 704, 2973, 5 
1, 26004, 2742, 10419600, 1018979, 2474052, 5373359, 27055 
1155, 25773, 2, 7600, 350, 634, 7863, 68 
1156, 25773, 0, 3800, 341, 704, 2967, 7 
1, 26005, 2740, 10412000, 1018174, 2471263, 5391741, 27196 
1157, 25773, 58, 220400, 32460, 59741, 185367, 5819 
1158, 25773, 105, 399000, 130377, 303774, 265313, 4282 
1159, 25773, 121, 463600, 192606, 417761, 375055, 4138 
1160, 25773, 43, 159600, 31400, 57445, 167396, 5586 
1161, 25773, 2, 7600, 400, 721, 7479, 66 
1162, 25773, 1, 3800, 332, 704, 4400, 3 
1, 26006, 3133, 11909200, 1020429, 2476856, 5570991, 29779 
1163, 25773, 2, 7600, 350, 634, 7361, 56 
1164, 25773, 1, 3800, 343, 704, 3393, 7 
1, 26007, 2971, 11293600, 1023863, 2475831, 6086122, 32403 
1165, 25773, 47, 178600, 32174, 59025, 177005, 5788 
1166, 25773, 96, 368600, 130360, 319352, 257516, 2721 
1167, 25773, 120, 456000, 192570, 424765, 367952, 2904 
1168, 25773, 21, 79800, 31338, 57445, 80430, 115 
1169, 25773, 2, 7600, 682, 1483, 7130, 24 
1170, 25773, 4, 11400, 990, 2340, 6828, 20 
1171, 25773, 4, 15200, 1330, 2989, 8299, 18 
1172, 25773, 2, 3800, 500, 1056, 4357, 0 
1173, 25773, 2, 7600, 400, 726, 6358, 35 
1174, 25773, 1, 0, 346, 704, 3060, 4 
1, 26008, 2828, 10746400, 1019914, 2475359, 5699128, 27397 
1175, 25773, 2, 7600, 350, 634, 7239, 58 
1176, 25773, 1, 3800, 343, 704, 3194, 9 
1, 26009, 2869, 10906000, 1018275, 2469536, 5424977, 27912 
1177, 25773, 48, 178600, 32457, 59740, 177680, 5816 
1178, 25773, 97, 372400, 130383, 303773, 264047, 4851 
1179, 25773, 128, 486400, 192609, 417760, 399820, 4646 
1180, 25773, 22, 87400, 31343, 57445, 85028, 344 
1181, 25773, 2, 7600, 401, 721, 6541, 50 
1182, 25773, 1, 3800, 347, 704, 3389, 7 
1, 26010, 2849, 10830000, 1021868, 2478018, 5766486, 30363 
1183, 25773, 2, 7600, 355, 634, 7537, 60 
1184, 25773, 1, 3800, 344, 704, 3260, 6 
1, 26011, 2762, 10495600, 1022031, 2472086, 5762810, 29262 
1185, 25773, 48, 182400, 32164, 59025, 179738, 5779 
1186, 25773, 107, 406600, 130351, 319248, 277803, 4089 
1187, 25773, 127, 486400, 192549, 424570, 370149, 2939 
1188, 25773, 18, 64600, 31327, 57445, 65093, 62 
1189, 25773, 2, 7600, 684, 1483, 7769, 32 
1190, 25773, 3, 11400, 982, 2339, 6291, 18 
1191, 25773, 4, 15200, 1332, 2989, 9003, 19 
1192, 25773, 1, 3800, 495, 1056, 4018, 1 
1193, 25773, 1, 7600, 398, 726, 5606, 36 
1194, 25773, 1, 3800, 351, 704, 3137, 4 
1, 26012, 2961, 11255600, 1022160, 2471902, 5941869, 31662 
1195, 25773, 2, 3800, 352, 634, 6409, 68 
1196, 25773, 1, 3800, 345, 704, 3059, 7 
1, 26013, 2839, 10792000, 1019481, 2472666, 5692932, 30181 
1197, 25773, 48, 178600, 32451, 59740, 177981, 5821 
1198, 25773, 91, 345800, 130367, 303772, 246307, 2718 
1199, 25773, 120, 456000, 192592, 417759, 364269, 3761 
1200, 25773, 16, 60800, 31334, 57445, 62100, 28 
1201, 25773, 1, 3800, 395, 721, 6012, 35 
1202, 25773, 1, 0, 348, 704, 3025, 3 
1, 26014, 2894, 10993400, 1018001, 2473264, 5802106, 28082 
1203, 25773, 2, 7600, 350, 634, 7331, 60 
1204, 25773, 0, 3800, 340, 704, 2948, 9 
1, 26015, 2928, 11130200, 1021375, 2475715, 5716488, 28970 
1205, 25773, 47, 178600, 32159, 59025, 175999, 5768 
1206, 25773, 92, 349600, 130340, 319144, 246102, 2730 
1207, 25773, 120, 459800, 192545, 424375, 371727, 2874 
1208, 25773, 18, 68400, 31338, 57445, 68050, 102 
1209, 25773, 1, 7600, 669, 1483, 6144, 28 
1210, 25773, 3, 15200, 986, 2338, 6711, 17 
1211, 25773, 4, 15200, 1331, 2989, 8774, 13 
1212, 25773, 2, 3800, 497, 1056, 4181, 0 
1213, 25773, 2, 7600, 402, 726, 6343, 42 
1214, 25773, 1, 3800, 341, 704, 2632, 4 
1, 26016, 2675, 10165000, 1018329, 2469072, 5573581, 27680 
1215, 25773, 2, 7600, 350, 634, 7281, 57 
1216, 25773, 1, 3800, 346, 704, 3258, 9 
1, 26017, 2854, 10849000, 1015959, 2468546, 5648195, 28848 
1217, 25773, 48, 182400, 32459, 59740, 178015, 5825 
1218, 25773, 99, 376200, 130382, 303771, 268840, 4903 
1219, 25773, 130, 497800, 192619, 417759, 382412, 4726 
1220, 25773, 20, 79800, 31337, 57445, 78183, 120 
1221, 25773, 2, 3800, 433, 721, 8443, 65 
1222, 25773, 1, 3800, 342, 704, 2704, 7 
1, 26018, 3017, 11468400, 1018201, 2471131, 6222672, 33642 
1223, 25773, 2, 7600, 351, 634, 7266, 61 
1224, 25773, 1, 3800, 342, 704, 3231, 9 
1, 26019, 3108, 11810400, 1018882, 2473268, 5847882, 29300 
1225, 25773, 46, 174800, 31985, 59025, 174267, 5619 
1226, 25773, 94, 353400, 130352, 319040, 254645, 2856 
1227, 25773, 129, 490200, 192540, 424184, 386446, 3088 
1228, 25773, 17, 68400, 31338, 57445, 65268, 66 
1229, 25773, 2, 7600, 683, 1483, 8095, 29 
1230, 25773, 4, 15200, 984, 2337, 6662, 17 
1231, 25773, 4, 15200, 1334, 2989, 7675, 15 
1232, 25773, 1, 3800, 497, 1056, 4159, 1 
1233, 25773, 2, 3800, 399, 726, 5990, 38 
1234, 25773, 1, 3800, 348, 704, 3093, 4 
1, 26020, 2876, 10925000, 1017023, 2469191, 5482361, 27363 
1235, 25773, 2, 7600, 352, 634, 7250, 53 
1236, 25773, 1, 3800, 341, 704, 3046, 6 
1, 26021, 2852, 10837600, 1016533, 2468328, 5869937, 29618 
1237, 25773, 48, 182400, 32458, 59740, 179319, 5800 
1238, 25773, 94, 353400, 130370, 303770, 248146, 2754 
1239, 25773, 119, 452200, 192599, 417757, 366593, 2852 
1240, 25773, 27, 102600, 31338, 57445, 103312, 2259 
1241, 25773, 1, 3800, 396, 721, 5827, 33 
1242, 25773, 1, 0, 345, 704, 2685, 2 
1, 26022, 2947, 11194800, 1019520, 2474251, 5770542, 27502 
1243, 25773, 2, 7600, 352, 634, 7782, 60 
1244, 25773, 1, 3800, 342, 704, 5052, 10 
1, 26023, 2947, 11202400, 1017304, 2472814, 5448000, 28205 
1245, 25773, 47, 178600, 32164, 59025, 176307, 5762 
1246, 25773, 93, 353400, 130350, 318936, 248273, 2732 
1247, 25773, 121, 459800, 192557, 423994, 357705, 2837 
1248, 25773, 24, 87400, 31340, 57445, 87792, 1030 
1249, 25773, 2, 11400, 663, 1483, 9841, 33 
1250, 25773, 4, 15200, 986, 2336, 6618, 15 
1251, 25773, 5, 22800, 1331, 2989, 9581, 79 
1252, 25773, 1, 7600, 497, 1056, 4289, 5 
1253, 25773, 1, 7600, 403, 726, 5865, 37 
1254, 25773, 1, 0, 348, 704, 2729, 4 
1, 26024, 2789, 10602000, 1017925, 2470785, 5866169, 28992 
1255, 25773, 2, 7600, 355, 634, 7403, 67 
1256, 25773, 1, 3800, 342, 704, 3252, 11 
1, 26025, 2893, 10993400, 1016134, 2467254, 5674346, 29482 
1257, 25773, 48, 182400, 32453, 59740, 179054, 5817 
1258, 25773, 104, 391400, 130409, 303769, 285856, 5380 
1259, 25773, 124, 475000, 192617, 417756, 386921, 5150 
1260, 25773, 26, 102600, 31338, 57445, 100118, 1484 
1261, 25773, 2, 7600, 399, 721, 6604, 63 
1262, 25773, 1, 0, 345, 704, 2760, 1 
1, 26026, 2846, 10811000, 1018302, 2473517, 5291368, 27260 
1263, 25773, 2, 7600, 353, 634, 7584, 57 
1264, 25773, 1, 3800, 341, 704, 2975, 8 
1, 26027, 2903, 11031400, 1017623, 2470838, 5240017, 24973 
1265, 25773, 48, 182400, 32164, 59025, 191062, 5791 
1266, 25773, 113, 429400, 130418, 318832, 321295, 7393 
1267, 25773, 127, 482600, 192586, 423805, 373993, 3737 
1268, 25773, 32, 121600, 31368, 57445, 124437, 2910 
1269, 25773, 3, 7600, 689, 1483, 8682, 47 
1270, 25773, 3, 15200, 987, 2335, 6716, 18 
1271, 25773, 4, 11400, 1327, 2989, 7758, 18 
1272, 25773, 1, 3800, 492, 1056, 3782, 0 
1273, 25773, 2, 3800, 396, 726, 5870, 50 
1274, 25773, 1, 3800, 346, 704, 2773, 4 
1, 26028, 2787, 10594400, 1015912, 2468730, 5397215, 27447 
1275, 25773, 2, 7600, 351, 634, 7002, 56 
1276, 25773, 1, 3800, 340, 704, 3319, 7 
1, 26029, 2773, 10537400, 1014394, 2466595, 5533098, 24706 
1277, 25773, 48, 182400, 32454, 59740, 178357, 5823 
1278, 25773, 92, 349600, 130368, 303768, 248827, 2730 
1279, 25773, 120, 456000, 192607, 417755, 367774, 2840 
1280, 25773, 18, 72200, 31338, 57445, 71572, 232 
1281, 25773, 2, 7600, 395, 721, 6408, 37 
1282, 25773, 1, 0, 346, 704, 3129, 4 
1, 26030, 2902, 11031400, 1019141, 2473625, 5523134, 28528 
1283, 25773, 2, 7600, 355, 634, 7778, 62 
1284, 25773, 1, 3800, 343, 704, 3241, 11 
1, 26031, 2782, 10575400, 1017775, 2469140, 5437127, 27333 
1285, 25773, 46, 178600, 32163, 59025, 175787, 5781 
1286, 25773, 117, 444600, 130421, 318728, 334067, 7387 
1287, 25773, 125, 471200, 192581, 423620, 374637, 3737 
1288, 25773, 34, 125400, 31382, 57445, 130006, 3506 
1289, 25773, 3, 11400, 682, 1483, 9431, 53 
1290, 25773, 3, 15200, 981, 2334, 5981, 19 
1291, 25773, 5, 15200, 1329, 2989, 9519, 26 
1292, 25773, 1, 3800, 495, 1056, 4233, 0 
1293, 25773, 2, 7600, 400, 726, 6377, 48 
1294, 25773, 1, 0, 342, 704, 2661, 3 
1, 26032, 2841, 10795800, 1019844, 2471994, 5695749, 30148 
1295, 25773, 2, 7600, 351, 634, 6832, 60 
1296, 25773, 1, 3800, 344, 704, 3024, 8 
1, 26033, 2759, 10480400, 1015754, 2472011, 5137740, 24256 
1297, 25773, 48, 182400, 32451, 59740, 179697, 5816 
1298, 25773, 102, 387600, 130375, 303767, 279978, 4832 
1299, 25773, 131, 497800, 192632, 417755, 383286, 4606 
1300, 25773, 22, 87400, 31336, 57446, 72402, 151 
1301, 25773, 2, 7600, 396, 721, 6060, 46 
1302, 25773, 1, 3800, 339, 704, 3189, 4 
1, 26034, 3103, 11795200, 1020847, 2475837, 5982030, 32988 
1303, 25773, 2, 7600, 355, 634, 7595, 63 
1304, 25773, 1, 3800, 342, 704, 3164, 8 
1, 26035, 2789, 10602000, 1018750, 2472494, 5380449, 26504 
1305, 25773, 48, 182400, 32165, 59025, 177226, 5786 
1306, 25773, 92, 349600, 130354, 318624, 247319, 2737 
1307, 25773, 126, 478800, 192547, 423435, 390801, 2820 
1308, 25773, 25, 91200, 31336, 57445, 92023, 1309 
1309, 25773, 2, 7600, 667, 1483, 6069, 30 
1310, 25773, 4, 11400, 981, 2333, 6496, 13 
1311, 25773, 3, 11400, 1333, 2989, 8226, 14 
1312, 25773, 1, 3800, 494, 1056, 3742, 0 
1313, 25773, 2, 7600, 398, 726, 5664, 34 
1314, 25773, 0, 3800, 349, 704, 2782, 4 
1, 26036, 2876, 10928800, 1017530, 2468194, 5771106, 29607 
1315, 25773, 2, 7600, 353, 634, 7898, 59 
1316, 25773, 1, 3800, 345, 704, 3215, 8 
1, 26037, 2699, 10256200, 1015777, 2469561, 5282012, 24938 
1317, 25773, 51, 193800, 32455, 59740, 192501, 5813 
1318, 25773, 105, 395200, 130413, 303766, 275076, 5379 
1319, 25773, 125, 471200, 192625, 417753, 387588, 5164 
1320, 25773, 18, 64600, 31335, 57445, 64829, 86 
1321, 25773, 2, 7600, 397, 721, 6146, 47 
1322, 25773, 1, 0, 344, 704, 2757, 4 
1, 26038, 2894, 11001000, 1022656, 2471451, 5686541, 30236 
1323, 25773, 2, 7600, 352, 634, 7926, 59 
1324, 25773, 1, 3800, 342, 704, 3528, 8 
1, 26039, 2711, 10305600, 1018940, 2470837, 5762860, 28074 
1325, 25773, 47, 178600, 32167, 59025, 176134, 5772 
1326, 25773, 115, 433200, 130409, 318520, 315533, 7369 
1327, 25773, 126, 478800, 192570, 423254, 376756, 3767 
1328, 25773, 29, 110200, 31366, 57445, 110627, 1934 
1329, 25773, 2, 7600, 689, 1483, 8213, 43 
1330, 25773, 3, 11400, 978, 2332, 6526, 19 
1331, 25773, 4, 15200, 1334, 2989, 9387, 18 
1332, 25773, 2, 3800, 496, 1056, 4188, 0 
1333, 25773, 1, 7600, 401, 726, 6282, 46 
1334, 25773, 1, 3800, 341, 704, 2883, 3 
1, 26040, 2783, 10579200, 1015826, 2467115, 5542084, 26844 
1335, 25773, 2, 7600, 351, 634, 7326, 57 
1336, 25773, 1, 3800, 339, 704, 3478, 7 
1, 26041, 2774, 10541200, 1016303, 2467591, 5695084, 29156 
1337, 25773, 48, 178600, 32449, 59740, 177113, 5809 
1338, 25773, 92, 349600, 130372, 303765, 248122, 2736 
1339, 25773, 129, 494000, 192628, 417752, 395946, 5911 
1340, 25773, 18, 68400, 31340, 57445, 66989, 105 
1341, 25773, 2, 3800, 396, 721, 5279, 35 
1342, 25773, 1, 3800, 342, 704, 2668, 4 
1, 26042, 2963, 11255600, 1021068, 2472135, 5910772, 32310 
1343, 25773, 2, 7600, 353, 634, 7724, 63 
1344, 25773, 1, 3800, 343, 704, 3212, 7 
1, 26043, 2750, 10453800, 1019185, 2475276, 5659120, 28706 
1345, 25773, 47, 182400, 32161, 59025, 177921, 5780 
1346, 25773, 94, 357200, 130346, 318416, 251383, 2740 
1347, 25773, 125, 475000, 192592, 423073, 386419, 2896 
1348, 25773, 20, 76000, 31337, 57445, 75893, 300 
1349, 25773, 2, 7600, 666, 1483, 6295, 31 
1350, 25773, 4, 15200, 986, 2331, 6045, 16 
1351, 25773, 3, 11400, 1328, 2989, 7391, 15 
1352, 25773, 2, 3800, 496, 1056, 4158, 0 
1353, 25773, 2, 3800, 401, 726, 5835, 39 
1354, 25773, 0, 3800, 350, 704, 2981, 5 
1, 26044, 2743, 10427200, 1020760, 2471387, 5813730, 30516 
1355, 25773, 2, 7600, 353, 634, 7159, 59 
1356, 25773, 1, 0, 343, 704, 3054, 9 
1, 26045, 2915, 11080800, 1016988, 2468250, 5519705, 28878 
1357, 25773, 48, 182400, 32455, 59740, 177564, 5815 
1358, 25773, 110, 414200, 130426, 303765, 292321, 5699 
1359, 25773, 127, 478800, 192631, 417751, 393227, 5464 
1360, 25773, 23, 87400, 31341, 57445, 87051, 397 
1361, 25773, 2, 7600, 400, 721, 6806, 51 
1362, 25773, 1, 3800, 341, 704, 3038, 5 
1, 26046, 2858, 10860400, 1019076, 2474867, 5264848, 25196 
1363, 25773, 2, 7600, 349, 634, 7628, 60 
1364, 25773, 1, 3800, 347, 704, 3010, 7 
1, 26047, 3050, 11593800, 1019315, 2473716, 5701932, 29236 
1365, 25773, 46, 178600, 32164, 59025, 187252, 5775 
1366, 25773, 122, 463600, 130411, 318312, 316745, 7260 
1367, 25773, 123, 463600, 192577, 422895, 376773, 3858 
1368, 25773, 32, 121600, 31355, 57445, 123071, 3182 
1369, 25773, 2, 11400, 688, 1483, 9403, 56 
1370, 25773, 4, 15200, 983, 2330, 6168, 16 
1371, 25773, 3, 15200, 1331, 2989, 8062, 18 
1372, 25773, 2, 3800, 494, 1056, 3974, 2 
1373, 25773, 1, 7600, 401, 726, 6779, 47 
1374, 25773, 1, 0, 343, 704, 2949, 3 
1, 26048, 2798, 10628600, 1022777, 2477568, 5404477, 26887 
1375, 25773, 2, 7600, 355, 634, 7090, 53 
1376, 25773, 2, 7600, 368, 704, 7507, 63 
1, 26049, 2681, 10191600, 1017392, 2470973, 5393763, 26875 
1377, 25773, 48, 182400, 32275, 59740, 179775, 5640 
1378, 25773, 104, 391400, 130423, 303763, 275132, 5686 
1379, 25773, 162, 611800, 192736, 417751, 492316, 11124 
1380, 25773, 20, 76000, 31337, 57445, 75283, 36 
1381, 25773, 1, 3800, 402, 721, 6777, 52 
1382, 25773, 1, 3800, 341, 704, 2820, 3 
1, 26050, 3083, 11711600, 1022101, 2481866, 5898496, 30265 
1383, 25773, 2, 7600, 352, 634, 7380, 57 
1384, 25773, 1, 3800, 345, 704, 3504, 9 
1, 26051, 2949, 11210000, 1021381, 2480648, 5549036, 28722 
1385, 25773, 47, 178600, 31975, 59025, 177742, 5599 
1386, 25773, 113, 429400, 130382, 318209, 309142, 5287 
1387, 25773, 120, 452200, 192558, 422719, 366688, 3319 
1388, 25773, 17, 64600, 31336, 57445, 64805, 32 
1389, 25773, 2, 7600, 673, 1483, 7443, 38 
1390, 25773, 3, 11400, 984, 2329, 6486, 14 
1391, 25773, 4, 15200, 1334, 2989, 7758, 14 
1392, 25773, 1, 3800, 493, 1056, 3926, 1 
1393, 25773, 2, 3800, 402, 726, 6395, 42 
1394, 25773, 0, 3800, 346, 704, 2843, 2 
1, 26052, 2829, 10750200, 1018942, 2473021, 5432361, 28209 
1395, 25773, 2, 7600, 355, 634, 7285, 54 
1396, 25773, 1, 3800, 346, 704, 3013, 5 
1, 26053, 3031, 11521600, 1021951, 2467300, 5712565, 32236 
1397, 25773, 45, 171000, 32283, 59740, 170842, 5631 
1398, 25773, 94, 353400, 130377, 303762, 261823, 3155 
1399, 25773, 121, 456000, 192612, 417749, 367779, 3365 
1400, 25773, 17, 64600, 31338, 57445, 63430, 41 
1401, 25773, 1, 7600, 398, 721, 5571, 35 
1402, 25773, 0, 3800, 345, 704, 2726, 2 
1, 26054, 2836, 10773000, 1019997, 2476299, 5640255, 30045 
1403, 25773, 2, 11400, 356, 634, 11163, 57 
1404, 25773, 1, 3800, 346, 704, 3557, 7 
1, 26055, 2946, 11194800, 1020784, 2477543, 5725304, 30292 
1405, 25773, 45, 174800, 32013, 59025, 171731, 5622 
1406, 25773, 102, 387600, 130391, 318104, 288532, 4559 
1407, 25773, 120, 456000, 192560, 422545, 369919, 3312 
1408, 25773, 33, 121600, 31380, 57445, 124382, 2996 
1409, 25773, 2, 7600, 678, 1483, 7585, 46 
1410, 25773, 4, 15200, 994, 2328, 6657, 26 
1411, 25773, 4, 15200, 1339, 2989, 7783, 15 
1412, 25773, 1, 3800, 499, 1056, 3706, 0 
1413, 25773, 2, 3800, 399, 726, 6299, 43 
1414, 25773, 1, 0, 348, 704, 2758, 1 
1, 26056, 3115, 11837000, 1022229, 2475674, 5726951, 32074 
1415, 25773, 2, 11400, 356, 634, 7858, 58 
1416, 25773, 1, 0, 344, 704, 3231, 9 
1, 26057, 2909, 11058000, 1019216, 2472289, 5657400, 28627 
1417, 25773, 49, 186200, 32288, 59740, 186072, 5649 
1418, 25773, 93, 353400, 130380, 303761, 257296, 2877 
1419, 25773, 122, 463600, 192606, 417748, 363865, 3068 
1420, 25773, 18, 68400, 31336, 57445, 67646, 119 
1421, 25773, 2, 3800, 402, 721, 6016, 45 
1422, 25773, 1, 3800, 344, 704, 2643, 3 
1, 26058, 2822, 10727400, 1020537, 2476518, 5734387, 30957 
1423, 25773, 2, 7600, 355, 634, 6906, 55 
1424, 25773, 1, 3800, 341, 704, 2938, 7 
1, 26059, 2969, 11282200, 1018800, 2475080, 5495152, 28816 
1425, 25773, 48, 186200, 31967, 59025, 181931, 5594 
1426, 25773, 93, 357200, 130350, 318000, 253476, 2764 
1427, 25773, 124, 471200, 192543, 422374, 367026, 2963 
1428, 25773, 17, 64600, 31334, 57445, 63041, 28 
1429, 25773, 2, 7600, 679, 1483, 7931, 37 
1430, 25773, 3, 11400, 987, 2327, 5793, 20 
1431, 25773, 4, 15200, 1327, 2989, 8469, 14 
1432, 25773, 1, 3800, 498, 1056, 4665, 3 
1433, 25773, 2, 7600, 402, 726, 6299, 40 
1434, 25773, 0, 3800, 347, 704, 2746, 7 
1, 26060, 2748, 10446200, 1019532, 2475388, 5660276, 28630 
1435, 25773, 2, 7600, 352, 634, 6828, 54 
1436, 25773, 1, 3800, 342, 704, 3310, 9 
1, 26061, 2876, 10928800, 1023112, 2474228, 5677309, 31655 
1437, 25773, 49, 190000, 32266, 59740, 186711, 5659 
1438, 25773, 96, 364800, 130422, 303760, 272619, 4819 
1439, 25773, 140, 532000, 192614, 417748, 415813, 5679 
1440, 25773, 20, 76000, 31334, 57445, 77459, 98 
1441, 25773, 2, 3800, 403, 721, 7055, 52 
1442, 25773, 1, 3800, 347, 704, 2810, 6 
1, 26062, 2931, 11137800, 1020204, 2476220, 5587719, 28010 
1443, 25773, 2, 7600, 355, 634, 6803, 52 
1444, 25773, 1, 3800, 341, 704, 3199, 12 
1, 26063, 2993, 11373400, 1019769, 2475446, 5722763, 29506 
1445, 25773, 48, 182400, 31973, 59025, 181286, 5611 
1446, 25773, 107, 402800, 130395, 317896, 305439, 4276 
1447, 25773, 126, 478800, 192545, 422203, 390521, 3181 
1448, 25773, 17, 64600, 31339, 57445, 64431, 47 
1449, 25773, 2, 7600, 675, 1483, 7561, 38 
1450, 25773, 4, 15200, 985, 2326, 5816, 14 
1451, 25773, 4, 11400, 1330, 2989, 7889, 16 
1452, 25773, 2, 3800, 499, 1056, 4258, 3 
1453, 25773, 1, 7600, 400, 726, 6221, 38 
1454, 25773, 1, 3800, 349, 704, 2904, 3 
1, 26064, 2996, 11396200, 1018153, 2471693, 5577710, 29073 
1455, 25773, 2, 7600, 353, 634, 6635, 54 
1456, 25773, 1, 3800, 343, 704, 3146, 5 
1, 26065, 2896, 11004800, 1015757, 2470313, 5326897, 26260 
1457, 25773, 55, 209000, 32262, 59740, 207563, 5647 
1458, 25773, 96, 364800, 130395, 303759, 267565, 3666 
1459, 25773, 120, 456000, 192583, 417746, 372448, 3641 
1460, 25773, 17, 60800, 31339, 57445, 62923, 29 
1461, 25773, 1, 7600, 398, 721, 6516, 42 
1462, 25773, 1, 3800, 340, 704, 2623, 3 
1, 26066, 3080, 11707800, 1021875, 2476753, 5749752, 32935 
1463, 25773, 2, 7600, 350, 634, 7216, 56 
1464, 25773, 1, 3800, 339, 704, 3136, 8 
1, 26067, 2939, 11172000, 1020681, 2473199, 5756368, 33307 
1465, 25773, 43, 163400, 32004, 59025, 162381, 5620 
1466, 25773, 108, 406600, 130420, 317792, 299080, 6705 
1467, 25773, 127, 482600, 192543, 422036, 377436, 3769 
1468, 25773, 20, 79800, 31335, 57445, 76889, 34 
1469, 25773, 2, 7600, 675, 1483, 8498, 49 
1470, 25773, 3, 15200, 984, 2325, 6521, 19 
1471, 25773, 4, 15200, 1331, 2989, 7704, 14 
1472, 25773, 2, 3800, 494, 1056, 3875, 0 
1473, 25773, 1, 7600, 401, 726, 6170, 47 
1474, 25773, 1, 3800, 346, 704, 2943, 2 
1, 26068, 3125, 11871200, 1018423, 2469987, 5750393, 31304 
1475, 25773, 1, 7600, 354, 634, 7317, 56 
1476, 25773, 1, 3800, 344, 704, 3528, 7 
1, 26069, 3078, 11696400, 1020209, 2471707, 5700165, 30427 
1477, 25773, 54, 205200, 32298, 59740, 203077, 5643 
1478, 25773, 101, 383800, 130428, 303758, 277801, 5508 
1479, 25773, 131, 497800, 192618, 417745, 408507, 5322 
1480, 25773, 17, 68400, 31331, 57445, 66342, 104 
1481, 25773, 2, 3800, 398, 721, 6442, 46 
1482, 25773, 1, 3800, 348, 704, 3140, 5 
1, 26070, 2869, 10906000, 1020271, 2479244, 5364324, 27300 
1483, 25773, 2, 7600, 354, 634, 7570, 57 
1484, 25773, 1, 3800, 342, 704, 3100, 10 
1, 26071, 3044, 11567200, 1019989, 2474318, 5478878, 26727 
1485, 25773, 48, 182400, 31967, 59025, 183043, 5599 
1486, 25773, 109, 414200, 130417, 317688, 301534, 7239 
1487, 25773, 124, 467400, 192573, 421869, 380653, 3890 
1488, 25773, 18, 64600, 31343, 57445, 64918, 51 
1489, 25773, 2, 7600, 678, 1483, 7848, 46 
1490, 25773, 4, 11400, 987, 2324, 6530, 17 
1491, 25773, 4, 15200, 1330, 2989, 7424, 15 
1492, 25773, 1, 3800, 492, 1056, 4065, 0 
1493, 25773, 2, 7600, 401, 726, 6745, 50 
1494, 25773, 1, 3800, 344, 704, 2805, 4 
1, 26072, 3021, 11479800, 1017649, 2472521, 5697690, 29045 
1495, 25773, 1, 7600, 351, 634, 6479, 55 
1496, 25773, 1, 3800, 343, 704, 3002, 10 
1, 26073, 3038, 11540600, 1017641, 2470240, 5564626, 28739 
1497, 25773, 52, 197600, 32268, 59740, 195649, 5638 
1498, 25773, 96, 364800, 130397, 303757, 268665, 3677 
1499, 25773, 120, 452200, 192597, 417744, 370954, 3644 
