Fan1_pim, 25860,  0.000000218,  0.000000163,  0.000000163
Fan1_pim, 25861,  0.000000102,  0.000000077,  0.000000077
Fan2_pim, 25862,  0.000001691,  0.000001580,  0.000001580
Fan2_pim, 25863,  0.000001470,  0.000001485,  0.000001485
Fan1_pim, 25864,  0.000000217,  0.000000163,  0.000000163
Fan1_pim, 25865,  0.000000101,  0.000000076,  0.000000076
Fan2_pim, 25866,  0.000001682,  0.000001580,  0.000001580
Fan2_pim, 25867,  0.000001462,  0.000001481,  0.000001481
Fan1_pim, 25868,  0.000000215,  0.000000162,  0.000000162
Fan1_pim, 25869,  0.000000100,  0.000000075,  0.000000075
Fan2_pim, 25870,  0.000001673,  0.000001580,  0.000001580
Fan2_pim, 25871,  0.000001454,  0.000001475,  0.000001475
Fan1_pim, 25872,  0.000000214,  0.000000161,  0.000000161
Fan1_pim, 25873,  0.000000099,  0.000000074,  0.000000074
Fan2_pim, 25874,  0.000001808,  0.000001580,  0.000001580
Fan2_pim, 25875,  0.000001242,  0.000001471,  0.000001471
Fan1_pim, 25876,  0.000000213,  0.000000160,  0.000000160
Fan1_pim, 25877,  0.000000098,  0.000000073,  0.000000073
Fan2_pim, 25878,  0.000003287,  0.000002465,  0.000002465
Fan2_pim, 25879,  0.000001236,  0.000001467,  0.000001467
Fan1_pim, 25880,  0.000000212,  0.000000159,  0.000000159
Fan1_pim, 25881,  0.000000097,  0.000000073,  0.000000073
Fan2_pim, 25882,  0.000001849,  0.000001580,  0.000001580
Fan2_pim, 25883,  0.000001229,  0.000001464,  0.000001464
Fan1_pim, 25884,  0.000000211,  0.000000158,  0.000000158
Fan1_pim, 25885,  0.000000096,  0.000000072,  0.000000072
Fan2_pim, 25886,  0.000001839,  0.000001580,  0.000001580
Fan2_pim, 25887,  0.000001222,  0.000001458,  0.000001458
Fan1_pim, 25888,  0.000000210,  0.000000157,  0.000000157
Fan1_pim, 25889,  0.000000094,  0.000000071,  0.000000071
Fan2_pim, 25890,  0.000001829,  0.000001580,  0.000001580
Fan2_pim, 25891,  0.000001216,  0.000001454,  0.000001454
Fan1_pim, 25892,  0.000000209,  0.000000157,  0.000000157
Fan1_pim, 25893,  0.000000093,  0.000000070,  0.000000070
Fan2_pim, 25894,  0.000001819,  0.000001580,  0.000001580
Fan2_pim, 25895,  0.000001209,  0.000001450,  0.000001450
Fan1_pim, 25896,  0.000000208,  0.000000156,  0.000000156
Fan1_pim, 25897,  0.000000092,  0.000000069,  0.000000069
Fan2_pim, 25898,  0.000001809,  0.000001580,  0.000001580
Fan2_pim, 25899,  0.000001202,  0.000001446,  0.000001446
Fan1_pim, 25900,  0.000000207,  0.000000155,  0.000000155
Fan1_pim, 25901,  0.000000091,  0.000000068,  0.000000068
Fan2_pim, 25902,  0.000001799,  0.000001580,  0.000001580
Fan2_pim, 25903,  0.000001196,  0.000001441,  0.000001441
Fan1_pim, 25904,  0.000000206,  0.000000154,  0.000000154
Fan1_pim, 25905,  0.000000090,  0.000000067,  0.000000067
Fan2_pim, 25906,  0.000001592,  0.000001580,  0.000001580
Fan2_pim, 25907,  0.000001189,  0.000001436,  0.000001436
Fan1_pim, 25908,  0.000012462,  0.000009347,  0.000009347
Fan1_pim, 25909,  0.000000089,  0.000000067,  0.000000067
Fan2_pim, 25910,  0.000001583,  0.000001580,  0.000001580
Fan2_pim, 25911,  0.000002052,  0.000001539,  0.000001539
Fan1_pim, 25912,  0.000000203,  0.000000153,  0.000000153
Fan1_pim, 25913,  0.000000088,  0.000000066,  0.000000066
Fan2_pim, 25914,  0.000001574,  0.000001580,  0.000001580
Fan2_pim, 25915,  0.000001175,  0.000001427,  0.000001427
Fan1_pim, 25916,  0.000000202,  0.000000152,  0.000000152
Fan1_pim, 25917,  0.000000087,  0.000000065,  0.000000065
Fan2_pim, 25918,  0.000001566,  0.000001580,  0.000001580
Fan2_pim, 25919,  0.000001169,  0.000001423,  0.000001423
Fan1_pim, 25920,  0.000000201,  0.000000151,  0.000000151
Fan1_pim, 25921,  0.000000086,  0.000000064,  0.000000064
Fan2_pim, 25922,  0.000001557,  0.000001580,  0.000001580
Fan2_pim, 25923,  0.000001162,  0.000001419,  0.000001419
Fan1_pim, 25924,  0.000000200,  0.000000150,  0.000000150
Fan1_pim, 25925,  0.000000084,  0.000000063,  0.000000063
Fan2_pim, 25926,  0.000001548,  0.000001580,  0.000001580
Fan2_pim, 25927,  0.000001156,  0.000001415,  0.000001415
Fan1_pim, 25928,  0.000000199,  0.000000149,  0.000000149
Fan1_pim, 25929,  0.000000083,  0.000000063,  0.000000063
Fan2_pim, 25930,  0.000001539,  0.000001580,  0.000001580
Fan2_pim, 25931,  0.000001149,  0.000001410,  0.000001410
Fan1_pim, 25932,  0.000000198,  0.000000148,  0.000000148
Fan1_pim, 25933,  0.000000082,  0.000000062,  0.000000062
Fan2_pim, 25934,  0.000001530,  0.000001580,  0.000001580
Fan2_pim, 25935,  0.000001142,  0.000001406,  0.000001406
Fan1_pim, 25936,  0.000000197,  0.000000147,  0.000000147
Fan1_pim, 25937,  0.000000081,  0.000000061,  0.000000061
Fan2_pim, 25938,  0.000001664,  0.000001580,  0.000001580
Fan2_pim, 25939,  0.000000949,  0.000001402,  0.000001402
Fan1_pim, 25940,  0.000000196,  0.000000147,  0.000000147
Fan1_pim, 25941,  0.000000080,  0.000000060,  0.000000060
Fan2_pim, 25942,  0.000001698,  0.000001580,  0.000001580
Fan2_pim, 25943,  0.000000943,  0.000001398,  0.000001398
Fan1_pim, 25944,  0.000000194,  0.000000146,  0.000000146
Fan1_pim, 25945,  0.000000079,  0.000000059,  0.000000059
Fan2_pim, 25946,  0.000002983,  0.000002237,  0.000002237
Fan2_pim, 25947,  0.000000938,  0.000001392,  0.000001392
Fan1_pim, 25948,  0.000000193,  0.000000145,  0.000000145
Fan1_pim, 25949,  0.000000078,  0.000000058,  0.000000058
Fan2_pim, 25950,  0.000001678,  0.000001580,  0.000001580
Fan2_pim, 25951,  0.000000932,  0.000001389,  0.000001389
Fan1_pim, 25952,  0.000000192,  0.000000144,  0.000000144
Fan1_pim, 25953,  0.000000077,  0.000000057,  0.000000057
Fan2_pim, 25954,  0.000001668,  0.000001580,  0.000001580
Fan2_pim, 25955,  0.000000927,  0.000001384,  0.000001384
Fan1_pim, 25956,  0.000000191,  0.000000143,  0.000000143
Fan1_pim, 25957,  0.000000076,  0.000000057,  0.000000057
Fan2_pim, 25958,  0.000001658,  0.000001580,  0.000001580
Fan2_pim, 25959,  0.000000921,  0.000001380,  0.000001380
Fan1_pim, 25960,  0.000000190,  0.000000143,  0.000000143
Fan1_pim, 25961,  0.000000074,  0.000000056,  0.000000056
Fan2_pim, 25962,  0.000001648,  0.000001580,  0.000001580
Fan2_pim, 25963,  0.000000916,  0.000001375,  0.000001375
Fan1_pim, 25964,  0.000000189,  0.000000142,  0.000000142
Fan1_pim, 25965,  0.000000073,  0.000000055,  0.000000055
Fan2_pim, 25966,  0.000001638,  0.000001580,  0.000001580
Fan2_pim, 25967,  0.000000910,  0.000001371,  0.000001371
Fan1_pim, 25968,  0.000000188,  0.000000141,  0.000000141
Fan1_pim, 25969,  0.000000072,  0.000000054,  0.000000054
Fan2_pim, 25970,  0.000001449,  0.000001580,  0.000001580
Fan2_pim, 25971,  0.000000905,  0.000001367,  0.000001367
Fan1_pim, 25972,  0.000000187,  0.000000140,  0.000000140
Fan1_pim, 25973,  0.000000071,  0.000000053,  0.000000053
Fan2_pim, 25974,  0.000001440,  0.000001580,  0.000001580
Fan2_pim, 25975,  0.000000899,  0.000001362,  0.000001362
Fan1_pim, 25976,  0.000000186,  0.000000139,  0.000000139
Fan1_pim, 25977,  0.000000070,  0.000000053,  0.000000053
