DeviceID, ThreadID, FunctionName, StartTime_ns, EndTime_ns
ehp-cpu0, 20702, NA, 22766428, 22922858
ehp-cpu0, 20702, NA, 22922858, 22947636
ehp-cpu0, 20702, NA, 22947636, 23306117
ehp-cpu0, 20702, NA, 23306117, 23330862
ehp-cpu0, 20702, NA, 23330862, 23383770
ehp-cpu0, 20702, NA, 23383770, 23408537
ehp-cpu0, 20702, NA, 23408537, 23462162
ehp-cpu0, 20702, NA, 23462162, 23743178
ehp-cpu0, 20702, NA, 23743178, 25160422
ehp-cpu0, 20702, NA, 25160422, 25156739
ehp-cpu0, 20702, NA, 25185486, 25267186
ehp-cpu0, 20702, NA, 25267186, 26295966
ehp-cpu0, 20702, NA, 26295966, 26320810
ehp-cpu0, 20702, NA, 26320810, 26345896
ehp-cpu0, 20702, NA, 26345896, 26427541
ehp-cpu0, 20702, NA, 26427541, 27615924
ehp-cpu0, 20702, NA, 27615924, 27640613
ehp-cpu0, 20702, NA, 27640613, 27665302
ehp-cpu0, 20702, NA, 27665302, 27689991
ehp-cpu0, 20702, NA, 27689991, 28395704
ehp-cpu0, 20702, NA, 28395704, 28420460
ehp-cpu0, 20702, NA, 28420460, 28445205
ehp-cpu0, 20702, NA, 28445205, 28469972
ehp-cpu0, 20702, NA, 28469972, 28583714
ehp-cpu0, 20702, NA, 28583714, 28608403
ehp-cpu0, 20702, NA, 28608403, 28633092
ehp-cpu0, 20702, NA, 28633092, 28657825
ehp-cpu0, 20702, NA, 28657825, 29249440
ehp-cpu0, 20702, NA, 29249440, 29274173
ehp-cpu0, 20702, NA, 29274173, 29298940
ehp-cpu0, 20702, NA, 29298940, 29323685
ehp-cpu0, 20702, NA, 29323685, 29425067
ehp-cpu0, 20702, NA, 29425067, 29449856
ehp-cpu0, 20702, NA, 29449856, 29779986
ehp-cpu0, 20702, NA, 29779986, 29804786
ehp-cpu0, 20702, NA, 29804786, 30586188
ehp-cpu0, 20702, NA, 30586188, 30610910
ehp-cpu0, 20702, NA, 30610910, 30635610
ehp-cpu0, 20702, NA, 30635610, 30660299
ehp-cpu0, 20702, NA, 30660299, 31394473
ehp-cpu0, 20702, NA, 31394473, 31419218
ehp-cpu0, 20702, NA, 31419218, 31443974
ehp-cpu0, 20702, NA, 31443974, 31440126
ehp-cpu0, 20702, NA, 31554914, 31579647
ehp-cpu0, 20702, NA, 31579647, 31604347
ehp-cpu0, 20702, NA, 31604347, 31629069
ehp-cpu0, 20702, NA, 31629069, 32220706
ehp-cpu0, 20702, NA, 32220706, 32216880
ehp-cpu0, 20702, NA, 32349149, 32373927
ehp-cpu0, 20702, NA, 32373927, 32760461
ehp-cpu0, 20702, NA, 32760461, 32785217
ehp-cpu0, 20702, NA, 32785217, 33567071
ehp-cpu0, 20702, NA, 33567071, 33591760
ehp-cpu0, 20702, NA, 33591760, 33616482
ehp-cpu0, 20702, NA, 33616482, 33641171
ehp-cpu0, 20702, NA, 33641171, 34461126
ehp-cpu0, 20702, NA, 34461126, 34485848
ehp-cpu0, 20702, NA, 34485848, 34482033
ehp-cpu0, 20702, NA, 34653678, 34678411
ehp-cpu0, 20702, NA, 34678411, 34703144
ehp-cpu0, 20702, NA, 34703144, 34727833
ehp-cpu0, 20702, NA, 34727833, 35347931
ehp-cpu0, 20702, NA, 35347931, 35372687
ehp-cpu0, 20702, NA, 35372687, 35397420
ehp-cpu0, 20702, NA, 35397420, 35422165
ehp-cpu0, 20702, NA, 35422165, 35550597
ehp-cpu0, 20702, NA, 35550597, 35575441
ehp-cpu0, 20702, NA, 35575441, 35933646
ehp-cpu0, 20702, NA, 35933646, 35958424
ehp-cpu0, 20702, NA, 35958424, 36011387
ehp-cpu0, 20702, NA, 36011387, 36036187
ehp-cpu0, 20702, NA, 36036187, 36061240
ehp-cpu0, 20702, NA, 36061240, 36171401
ehp-cpu0, 20702, NA, 36171401, 37530698
ehp-cpu0, 20702, NA, 37530698, 37526993
ehp-cpu0, 20702, NA, 37555806, 37608879
ehp-cpu0, 20702, NA, 37608879, 38493280
ehp-cpu0, 20702, NA, 38493280, 38518135
ehp-cpu0, 20702, NA, 38518135, 38543232
ehp-cpu0, 20702, NA, 38543232, 38596349
ehp-cpu0, 20702, NA, 38596349, 39812730
ehp-cpu0, 20702, NA, 39812730, 39837430
ehp-cpu0, 20702, NA, 39837430, 39862141
ehp-cpu0, 20702, NA, 39862141, 39886808
ehp-cpu0, 20702, NA, 39886808, 40592576
ehp-cpu0, 20702, NA, 40592576, 40588695
ehp-cpu0, 20702, NA, 40617254, 40641932
ehp-cpu0, 20702, NA, 40641932, 40755133
ehp-cpu0, 20702, NA, 40755133, 40779789
ehp-cpu0, 20702, NA, 40779789, 40804478
ehp-cpu0, 20702, NA, 40804478, 40829189
ehp-cpu0, 20702, NA, 40829189, 41363661
ehp-cpu0, 20702, NA, 41363661, 41388350
ehp-cpu0, 20702, NA, 41388350, 41413050
ehp-cpu0, 20702, NA, 41413050, 41437717
ehp-cpu0, 20702, NA, 41437717, 41539088
ehp-cpu0, 20702, NA, 41539088, 41563844
ehp-cpu0, 20702, NA, 41563844, 41808061
ehp-cpu0, 20702, NA, 41808061, 41832761
ehp-cpu0, 20702, NA, 41832761, 42613865
ehp-cpu0, 20702, NA, 42613865, 42638521
ehp-cpu0, 20702, NA, 42638521, 42663199
ehp-cpu0, 20702, NA, 42663199, 42687899
ehp-cpu0, 20702, NA, 42687899, 43622172
ehp-cpu0, 20702, NA, 43622172, 43646850
ehp-cpu0, 20702, NA, 43646850, 43671550
ehp-cpu0, 20702, NA, 43671550, 43696272
ehp-cpu0, 20702, NA, 43696272, 43834416
ehp-cpu0, 20702, NA, 43834416, 43887655
ehp-cpu0, 20702, NA, 43887655, 43912333
ehp-cpu0, 20702, NA, 43912333, 43937033
ehp-cpu0, 20702, NA, 43937033, 44500076
ehp-cpu0, 20702, NA, 44500076, 44524743
ehp-cpu0, 20702, NA, 44524743, 44549454
ehp-cpu0, 20702, NA, 44549454, 44574165
ehp-cpu0, 20702, NA, 44574165, 44731058
ehp-cpu0, 20702, NA, 44731058, 44755858
ehp-cpu0, 20702, NA, 44755858, 44999756
ehp-cpu0, 20702, NA, 44999756, 45024523
ehp-cpu0, 20702, NA, 45024523, 45806157
ehp-cpu0, 20702, NA, 45806157, 45830846
ehp-cpu0, 20702, NA, 45830846, 45855524
ehp-cpu0, 20702, NA, 45855524, 45880235
ehp-cpu0, 20702, NA, 45880235, 46643014
ehp-cpu0, 20702, NA, 46643014, 46667659
ehp-cpu0, 20702, NA, 46667659, 46692370
ehp-cpu0, 20702, NA, 46692370, 46717059
ehp-cpu0, 20702, NA, 46717059, 46855644
ehp-cpu0, 20702, NA, 46855644, 46880333
ehp-cpu0, 20702, NA, 46880333, 46905022
ehp-cpu0, 20702, NA, 46905022, 46929689
ehp-cpu0, 20702, NA, 46929689, 47464161
ehp-cpu0, 20702, NA, 47464161, 47488861
ehp-cpu0, 20702, NA, 47488861, 47513561
ehp-cpu0, 20702, NA, 47513561, 47538261
ehp-cpu0, 20702, NA, 47538261, 47694867
ehp-cpu0, 20702, NA, 47694867, 47719645
ehp-cpu0, 20702, NA, 47719645, 48020388
ehp-cpu0, 20702, NA, 48020388, 48045155
ehp-cpu0, 20702, NA, 48045155, 48098239
ehp-cpu0, 20702, NA, 48098239, 48123072
ehp-cpu0, 20702, NA, 48123072, 48148114
ehp-cpu0, 20702, NA, 48148114, 48229693
ehp-cpu0, 20702, NA, 48229693, 49564102
ehp-cpu0, 20702, NA, 49564102, 49588957
ehp-cpu0, 20702, NA, 49588957, 49614043
ehp-cpu0, 20702, NA, 49614043, 49695776
ehp-cpu0, 20702, NA, 49695776, 50637309
ehp-cpu0, 20702, NA, 50637309, 50633626
ehp-cpu0, 20702, NA, 50690426, 51934496
ehp-cpu0, 20702, NA, 51934496, 51959207
ehp-cpu0, 20702, NA, 51959207, 51983918
ehp-cpu0, 20702, NA, 51983918, 52008607
ehp-cpu0, 20702, NA, 52008607, 52714452
ehp-cpu0, 20702, NA, 52714452, 52739208
ehp-cpu0, 20702, NA, 52739208, 52763941
ehp-cpu0, 20702, NA, 52763941, 52788730
ehp-cpu0, 20702, NA, 52788730, 52930878
ehp-cpu0, 20702, NA, 52930878, 52955611
ehp-cpu0, 20702, NA, 52955611, 52980311
ehp-cpu0, 20702, NA, 52980311, 53005011
ehp-cpu0, 20702, NA, 53005011, 53596670
ehp-cpu0, 20702, NA, 53596670, 53592866
ehp-cpu0, 20702, NA, 53621415, 53646193
ehp-cpu0, 20702, NA, 53646193, 53747531
ehp-cpu0, 20702, NA, 53747531, 53772331
ehp-cpu0, 20702, NA, 53772331, 54159615
ehp-cpu0, 20702, NA, 54159615, 54184371
ehp-cpu0, 20702, NA, 54184371, 54967030
ehp-cpu0, 20702, NA, 54967030, 54991719
ehp-cpu0, 20702, NA, 54991719, 55016397
ehp-cpu0, 20702, NA, 55016397, 55041119
ehp-cpu0, 20702, NA, 55041119, 55861173
ehp-cpu0, 20702, NA, 55861173, 55885818
ehp-cpu0, 20702, NA, 55885818, 55910496
ehp-cpu0, 20702, NA, 55910496, 55935185
ehp-cpu0, 20702, NA, 55935185, 56074443
ehp-cpu0, 20702, NA, 56074443, 56099143
ehp-cpu0, 20702, NA, 56099143, 56095251
ehp-cpu0, 20702, NA, 56123832, 56686864
ehp-cpu0, 20702, NA, 56686864, 56683049
ehp-cpu0, 20702, NA, 56711620, 56736398
ehp-cpu0, 20702, NA, 56736398, 56893258
ehp-cpu0, 20702, NA, 56893258, 56918036
ehp-cpu0, 20702, NA, 56918036, 57333748
ehp-cpu0, 20702, NA, 57333748, 57358592
ehp-cpu0, 20702, NA, 57358592, 58169106
ehp-cpu0, 20702, NA, 58169106, 58193751
ehp-cpu0, 20702, NA, 58193751, 58218429
ehp-cpu0, 20702, NA, 58218429, 58271756
ehp-cpu0, 20702, NA, 58271756, 59006051
ehp-cpu0, 20702, NA, 59006051, 59058782
ehp-cpu0, 20702, NA, 59058782, 59083471
ehp-cpu0, 20702, NA, 59083471, 59108160
ehp-cpu0, 20702, NA, 59108160, 59359542
ehp-cpu0, 20702, NA, 59359542, 59384198
ehp-cpu0, 20702, NA, 59384198, 59408887
ehp-cpu0, 20702, NA, 59408887, 59433632
ehp-cpu0, 20702, NA, 59433632, 60167894
ehp-cpu0, 20702, NA, 60167894, 60192605
ehp-cpu0, 20702, NA, 60192605, 60217327
ehp-cpu0, 20702, NA, 60217327, 60242060
ehp-cpu0, 20702, NA, 60242060, 60398666
ehp-cpu0, 20702, NA, 60398666, 60423411
ehp-cpu0, 20702, NA, 60423411, 60838605
ehp-cpu0, 20702, NA, 60838605, 60863372
ehp-cpu0, 20702, NA, 60863372, 60916478
ehp-cpu0, 20702, NA, 60916478, 60912718
ehp-cpu0, 20702, NA, 60941498, 61051659
ehp-cpu0, 20702, NA, 61051659, 62328881
ehp-cpu0, 20702, NA, 62328881, 62353736
ehp-cpu0, 20702, NA, 62353736, 62378833
ehp-cpu0, 20702, NA, 62378833, 62431961
ehp-cpu0, 20702, NA, 62431961, 63259208
ehp-cpu0, 20702, NA, 63259208, 63284052
ehp-cpu0, 20702, NA, 63284052, 63280601
ehp-cpu0, 20702, NA, 63365708, 64525277
ehp-cpu0, 20702, NA, 64525277, 64549999
ehp-cpu0, 20702, NA, 64549999, 64574699
ehp-cpu0, 20702, NA, 64574699, 64599388
ehp-cpu0, 20702, NA, 64599388, 65333661
ehp-cpu0, 20702, NA, 65333661, 65329802
ehp-cpu0, 20702, NA, 65358350, 65383072
ehp-cpu0, 20702, NA, 65383072, 65496395
ehp-cpu0, 20702, NA, 65496395, 65521073
ehp-cpu0, 20702, NA, 65521073, 65545751
ehp-cpu0, 20702, NA, 65545751, 65570451
ehp-cpu0, 20702, NA, 65570451, 66133428
ehp-cpu0, 20702, NA, 66133428, 66158139
ehp-cpu0, 20702, NA, 66158139, 66182861
ehp-cpu0, 20702, NA, 66182861, 66179024
ehp-cpu0, 20702, NA, 66284144, 66308922
ehp-cpu0, 20702, NA, 66308922, 66553371
ehp-cpu0, 20702, NA, 66553371, 66578149
ehp-cpu0, 20702, NA, 66578149, 67133869
ehp-cpu0, 20702, NA, 67133869, 67158625
ehp-cpu0, 20702, NA, 67158625, 67183425
ehp-cpu0, 20702, NA, 67183425, 67208147
ehp-cpu0, 20702, NA, 67208147, 67999673
ehp-cpu0, 20702, NA, 67999673, 68024395
ehp-cpu0, 20702, NA, 68024395, 68391964
ehp-cpu0, 20702, NA, 68391964, 68416675
ehp-cpu0, 20702, NA, 68416675, 68555249
ehp-cpu0, 20702, NA, 68555249, 68580005
ehp-cpu0, 20702, NA, 68580005, 68604738
ehp-cpu0, 20702, NA, 68604738, 68629516
