DeviceID, ThreadID, FunctionName, StartTime_ns, EndTime_ns
ehp-cpu0, 29251, NA, 1942532891, 1947846068
ehp-cpu0, 29251, NA, 1947846068, 1953927101
ehp-cpu0, 29251, NA, 1953927101, 1966023079
ehp-cpu0, 29251, NA, 1966023079, 1977804860
ehp-cpu0, 29251, NA, 1977804860, 1997051901
ehp-cpu0, 29251, NA, 1997051901, 2002050451
ehp-cpu0, 29251, NA, 2002050451, 2008334825
ehp-cpu0, 29251, NA, 2008334825, 2014130375
ehp-cpu0, 29251, NA, 2014130375, 2026129449
ehp-cpu0, 29251, NA, 2026129449, 2037910954
ehp-cpu0, 29251, NA, 2037910954, 2057725894
ehp-cpu0, 29251, NA, 2057725894, 2063867257
ehp-cpu0, 29251, NA, 2063867257, 2069808818
ehp-cpu0, 29251, NA, 2069808818, 2069861494
ehp-cpu0, 29251, NA, 2069861494, 2070000436
ehp-cpu0, 29251, NA, 2070000436, 2070024938
ehp-cpu0, 29251, NA, 2070024938, 2070106803
ehp-cpu0, 29251, NA, 2070106803, 2070159623
ehp-cpu0, 29251, NA, 2070159623, 2070184423
ehp-cpu0, 29251, NA, 2070184423, 2070237904
ehp-cpu0, 29251, NA, 2070237904, 2070348241
ehp-cpu0, 29251, NA, 2070348241, 2070400972
ehp-cpu0, 29251, NA, 2070400972, 2070425783
ehp-cpu0, 29251, NA, 2070425783, 2070479264
ehp-cpu0, 29251, NA, 2070479264, 2070589668
ehp-cpu0, 29251, NA, 2070589668, 2070642410
ehp-cpu0, 29251, NA, 2070642410, 2070667210
ehp-cpu0, 29251, NA, 2070667210, 2075307915
ehp-cpu0, 29251, NA, 2075307915, 2087750522
ehp-cpu0, 29251, NA, 2087750522, 2099818006
ehp-cpu0, 29251, NA, 2099818006, 2120832880
ehp-cpu0, 29251, NA, 2120832880, 2126659946
ehp-cpu0, 29251, NA, 2126659946, 2132544331
ehp-cpu0, 29251, NA, 2132544331, 2137566875
ehp-cpu0, 29251, NA, 2137566875, 2149862798
ehp-cpu0, 29251, NA, 2149862798, 2161877154
ehp-cpu0, 29251, NA, 2161877154, 2181063523
ehp-cpu0, 29251, NA, 2181063523, 2187147544
ehp-cpu0, 29251, NA, 2187147544, 2193746127
ehp-cpu0, 29251, NA, 2193746127, 2193827000
ehp-cpu0, 29251, NA, 2193827000, 2193851822
ehp-cpu0, 29251, NA, 2193851822, 2193933467
ehp-cpu0, 29251, NA, 2193933467, 2193958267
ehp-cpu0, 29251, NA, 2193958267, 2194011373
ehp-cpu0, 29251, NA, 2194011373, 2194036217
ehp-cpu0, 29251, NA, 2194036217, 2210161435
ehp-cpu0, 29251, NA, 2210161435, 2246634220
ehp-cpu0, 29251, NA, 2246634220, 2283957465
ehp-cpu0, 29251, NA, 2283957465, 2348565684
ehp-cpu0, 29251, NA, 2348565684, 2362910959
ehp-cpu0, 29251, NA, 2362910959, 2378656797
ehp-cpu0, 29251, NA, 2378656797, 2383708619
ehp-cpu0, 29251, NA, 2383708619, 2395690455
ehp-cpu0, 29251, NA, 2395690455, 2407443753
ehp-cpu0, 29251, NA, 2407443753, 2428544132
ehp-cpu0, 29251, NA, 2428544132, 2433913890
ehp-cpu0, 29251, NA, 2433913890, 2439312396
ehp-cpu0, 29251, NA, 2439312396, 2445593197
ehp-cpu0, 29251, NA, 2445593197, 2458003494
ehp-cpu0, 29251, NA, 2458003494, 2470128132
ehp-cpu0, 29251, NA, 2470128132, 2489457347
ehp-cpu0, 29251, NA, 2489457347, 2495970381
ehp-cpu0, 29251, NA, 2495970381, 2501883503
ehp-cpu0, 29251, NA, 2501883503, 2507992578
ehp-cpu0, 29251, NA, 2507992578, 2519745699
ehp-cpu0, 29251, NA, 2519745699, 2531213260
ehp-cpu0, 29251, NA, 2531213260, 2551513881
ehp-cpu0, 29251, NA, 2551513881, 2556483628
ehp-cpu0, 29251, NA, 2556483628, 2561396485
ehp-cpu0, 29251, NA, 2561396485, 2561420788
ehp-cpu0, 29251, NA, 2561420788, 2561559741
ehp-cpu0, 29251, NA, 2561559741, 2561584243
ehp-cpu0, 29251, NA, 2561584243, 2561666075
ehp-cpu0, 29251, NA, 2561666075, 2561718840
ehp-cpu0, 29251, NA, 2561718840, 2561743585
ehp-cpu0, 29251, NA, 2561743585, 2561797077
ehp-cpu0, 29251, NA, 2561797077, 2561907403
ehp-cpu0, 29251, NA, 2561907403, 2561960134
ehp-cpu0, 29251, NA, 2561960134, 2561984912
ehp-cpu0, 29251, NA, 2561984912, 2562038382
ehp-cpu0, 29251, NA, 2562038382, 2562234412
ehp-cpu0, 29251, NA, 2562234412, 2562287132
ehp-cpu0, 29251, NA, 2562287132, 2562311899
ehp-cpu0, 29251, NA, 2562311899, 2567352427
ehp-cpu0, 29251, NA, 2567352427, 2580481598
ehp-cpu0, 29251, NA, 2580481598, 2593034818
ehp-cpu0, 29251, NA, 2593034818, 2614511191
ehp-cpu0, 29251, NA, 2614511191, 2619824048
ehp-cpu0, 29251, NA, 2619824048, 2624593861
ehp-cpu0, 29251, NA, 2624593861, 2630188705
