DeviceID, ThreadID, FunctionName, StartTime_ns, EndTime_ns
ehp-cpu0, 16035, NA, 972541078, 975694638

ehp-cpu1, NA, NA, NA, NA

ehp-cpu2, NA, NA, NA, NA

ehp-cpu3, NA, NA, NA, NA

ehp-gpu0, NA, NA, NA, NA

pim0-cpu0, NA, NA, NA, NA

pim0-cpu1, NA, NA, NA, NA

pim0-gpu0, 16053, findK_pim, 541121566, 541172687
pim0-gpu0, 16056, findRangeK_pim, 970927897, 970988015

pim1-cpu0, NA, NA, NA, NA

pim1-gpu0, 16054, findK_pim, 541220687, 541271295
pim1-gpu0, 16057, findRangeK_pim, 971005031, 971065544

pim2-cpu0, NA, NA, NA, NA

pim2-gpu0, 16055, findK_pim, 541298582, 541349392
pim2-gpu0, 16058, findRangeK_pim, 971082794, 971143091

Total runtime: 975694638
