Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
196, 7824, 245, 927200, 186674, 341706, 931937, 31539 
197, 7824, 276, 1048800, 186961, 342824, 1049694, 31592 
198, 7824, 1582, 6011600, 3001659, 8001021, 5456344, 29554 
199, 7824, 1566, 5950800, 3001649, 8001027, 5457788, 29606 
200, 7824, 2010, 7641800, 3374299, 8683666, 7131675, 77302 
201, 7824, 278, 1056400, 186656, 341706, 1059556, 27822 
202, 7824, 269, 1022200, 186668, 341706, 1025731, 27120 
203, 7824, 1, 7600, 424, 737, 8093, 59 
204, 7824, 5, 19000, 360, 722, 4848, 28 
205, 7824, 1, 3800, 372, 737, 3158, 12 
206, 7824, 4, 11400, 350, 721, 3942, 3 
207, 7824, 2, 7600, 395, 713, 6138, 52 
208, 7824, 0, 3800, 341, 704, 2689, 3 
1, 7851, 3142, 11943400, 1032940, 2501468, 5709002, 32321 
209, 7824, 2, 7600, 331, 657, 6499, 62 
210, 7824, 6, 26600, 357, 721, 5238, 29 
211, 7824, 2, 7600, 400, 713, 7405, 45 
212, 7824, 1, 0, 348, 704, 2606, 1 
1, 7852, 2927, 11118800, 1032990, 2503468, 5735003, 29265 
213, 7824, 2, 7600, 329, 657, 6170, 69 
214, 7824, 6, 22800, 358, 721, 5051, 25 
215, 7824, 2, 7600, 400, 713, 6062, 41 
216, 7824, 1, 3800, 344, 704, 2671, 1 
1, 7853, 3086, 11723000, 1032225, 2501081, 5898488, 31095 
217, 7824, 257, 976600, 187967, 345109, 940339, 31817 
218, 7824, 1801, 6840000, 3001666, 8001206, 6142110, 31742 
219, 7824, 1594, 6053400, 3001665, 8001263, 5557308, 31633 
220, 7824, 2045, 7771000, 3373911, 8683918, 7183758, 73950 
221, 7824, 241, 912000, 186662, 341706, 918530, 31552 
222, 7824, 243, 919600, 186663, 341706, 927418, 31556 
223, 7824, 278, 1052600, 186936, 342825, 1007762, 31586 
224, 7824, 1586, 6026800, 3001667, 8001022, 5476264, 29808 
225, 7824, 1569, 5962200, 3001641, 8001028, 5473263, 29917 
226, 7824, 2000, 7600000, 3374324, 8683668, 7040293, 74763 
227, 7824, 252, 957600, 186679, 341707, 941019, 29975 
228, 7824, 252, 953800, 186642, 341707, 945777, 23478 
229, 7824, 2, 7600, 436, 735, 9447, 100 
230, 7824, 1, 3800, 343, 704, 2724, 5 
1, 7854, 3854, 14645200, 1045201, 2527914, 6047124, 33868 
231, 7824, 2, 7600, 368, 651, 7066, 72 
232, 7824, 1, 3800, 344, 704, 3049, 6 
1, 7855, 3569, 13566000, 1038982, 2512226, 5783813, 32942 
233, 7824, 3, 7600, 368, 651, 8009, 80 
234, 7824, 1, 3800, 343, 704, 3417, 8 
